s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.0600439E+001, 1.0750861E+002,-3.6076176E+001,-5.4562678E+001,-1.3525020E+001, 2.9330744E-001, 0.0000000E+000, 0.0000000E+000, 3.5303427E+000, 3.6380424E+000, 1.9135331E-003, 1.9135331E-003
 3.0661848E+001, 1.0836435E+002,-3.6420764E+001,-5.4516372E+001,-1.3439130E+001, 2.9358246E-001, 0.0000000E+000, 0.0000000E+000, 4.3467550E+000, 4.2816679E+000, 1.9135331E-003, 1.9135331E-003
 3.0723259E+001, 9.7982666E+001,-3.2828242E+001,-5.4168867E+001,-1.3492769E+001, 2.9383754E-001, 0.0000000E+000, 0.0000000E+000,-1.2884927E+000,-2.2133743E+000, 1.9135331E-003, 1.9135331E-003
 3.0784670E+001, 8.7192643E+001,-2.9118613E+001,-5.4062005E+001,-1.3687823E+001, 2.9263808E-001, 0.0000000E+000, 0.0000000E+000,-8.7271351E+000,-9.3831605E+000, 1.9135331E-003, 1.9135331E-003
 3.0841166E+001, 8.2475117E+001,-2.7759715E+001,-5.4453936E+001,-1.3772857E+001, 2.9747898E-001, 0.0000000E+000, 0.0000000E+000,-1.3284209E+001,-1.3213912E+001, 1.9135331E-003, 1.9135331E-003
 3.0901962E+001, 8.8122087E+001,-3.0080236E+001,-5.4676459E+001,-1.3779243E+001, 2.9976350E-001, 0.0000000E+000, 0.0000000E+000,-1.0753199E+001,-1.0114087E+001, 1.9135331E-003, 1.9135331E-003
 3.0962759E+001, 1.0067268E+002,-3.4351987E+001,-5.4641192E+001,-1.3685993E+001, 2.9562578E-001, 0.0000000E+000, 0.0000000E+000,-2.9514667E+000,-1.7108618E+000, 1.9135331E-003, 1.9135331E-003
 3.1023554E+001, 1.1692630E+002,-4.0563508E+001,-5.3985834E+001,-1.3506567E+001, 2.9009211E-001, 0.0000000E+000, 0.0000000E+000, 8.6802542E+000, 9.1604827E+000, 1.9135331E-003, 1.9135331E-003
 3.1084351E+001, 1.1604980E+002,-4.0081414E+001,-5.3254168E+001,-1.3256460E+001, 2.8280710E-001, 0.0000000E+000, 0.0000000E+000, 1.0094224E+001, 9.7405685E+000, 1.9135331E-003, 1.9135331E-003
 3.1144424E+001, 9.3437463E+001,-3.1419209E+001,-5.2690624E+001,-1.3012873E+001, 2.8478107E-001, 0.0000000E+000, 0.0000000E+000,-1.9193934E+000,-3.4004613E+000, 1.9135331E-003, 1.9135331E-003
 3.1204750E+001, 8.2887432E+001,-2.7610645E+001,-5.2555831E+001,-1.2789333E+001, 2.9011590E-001, 0.0000000E+000, 0.0000000E+000,-9.6253736E+000,-9.7782617E+000, 1.9135331E-003, 1.9135331E-003
 3.1261456E+001, 8.7885890E+001,-2.9683011E+001,-5.2841507E+001,-1.2653777E+001, 2.9725780E-001, 0.0000000E+000, 0.0000000E+000,-7.3841860E+000,-6.9951472E+000, 1.9135331E-003, 1.9135331E-003
 3.1324497E+001, 9.6090022E+001,-3.3241490E+001,-5.3486808E+001,-1.2684068E+001, 3.0250312E-001, 0.0000000E+000, 0.0000000E+000,-4.0134005E+000,-3.0198411E+000, 1.9135331E-003, 1.9135331E-003
 3.1382893E+001, 1.1538096E+002,-3.9376772E+001,-5.3841265E+001,-1.2789693E+001, 2.9779989E-001, 0.0000000E+000, 0.0000000E+000, 8.4942102E+000, 9.6710285E+000, 1.9135331E-003, 1.9135331E-003
 3.1441868E+001, 1.1854041E+002,-4.0544712E+001,-5.3650050E+001,-1.2988462E+001, 2.9696889E-001, 0.0000000E+000, 0.0000000E+000, 1.3268744E+001, 1.1654158E+001, 1.9135331E-003, 1.9135331E-003
 3.1501474E+001, 1.0028070E+002,-3.3889966E+001,-5.3261524E+001,-1.3132770E+001, 3.0140359E-001, 0.0000000E+000, 0.0000000E+000, 1.2395735E+000, 2.9784585E-001, 1.9135331E-003, 1.9135331E-003
 3.1564146E+001, 9.4553422E+001,-3.1585326E+001,-5.2640707E+001,-1.3154875E+001, 3.0249575E-001, 0.0000000E+000, 0.0000000E+000,-2.1150964E+000,-2.5249899E+000, 1.9135331E-003, 1.9135331E-003
 3.1623404E+001, 9.6551283E+001,-3.2141888E+001,-5.2241202E+001,-1.3084332E+001, 3.0344360E-001, 0.0000000E+000, 0.0000000E+000,-1.2010333E+000,-6.1269473E-001, 1.9135331E-003, 1.9135331E-003
 3.1681749E+001, 1.0061638E+002,-3.3695267E+001,-5.1828665E+001,-1.2958209E+001, 3.0071353E-001, 0.0000000E+000, 0.0000000E+000, 2.4537315E+000, 2.4349573E+000, 1.9135331E-003, 1.9135331E-003
 3.1740095E+001, 9.8987241E+001,-3.3263694E+001,-5.1429925E+001,-1.2895671E+001, 2.9658760E-001, 0.0000000E+000, 0.0000000E+000, 2.1149762E+000, 1.6945385E+000, 1.9135331E-003, 1.9135331E-003
 3.1804276E+001, 9.2824758E+001,-3.1203128E+001,-5.1015550E+001,-1.2895134E+001, 2.9240550E-001, 0.0000000E+000, 0.0000000E+000,-2.0232153E+000,-1.9966483E+000, 1.9135331E-003, 1.9135331E-003
 3.1866121E+001, 9.5448260E+001,-3.2589622E+001,-5.0401131E+001,-1.3008005E+001, 2.8832661E-001, 0.0000000E+000, 0.0000000E+000,-3.5720820E-001,-2.6217113E-001, 1.9135331E-003, 1.9135331E-003
 3.1925810E+001, 9.9873003E+001,-3.4043736E+001,-4.9553629E+001,-1.3253545E+001, 2.8770500E-001, 0.0000000E+000, 0.0000000E+000, 3.0407138E+000, 3.3097984E+000, 1.9135331E-003, 1.9135331E-003
 3.1981579E+001, 1.0187205E+002,-3.4895047E+001,-4.8787542E+001,-1.3399684E+001, 2.9074641E-001, 0.0000000E+000, 0.0000000E+000, 4.9680819E+000, 5.0805203E+000, 1.9135331E-003, 1.9135331E-003
 3.2045082E+001, 1.0191205E+002,-3.5029197E+001,-4.8342748E+001,-1.3488006E+001, 2.9594690E-001, 0.0000000E+000, 0.0000000E+000, 5.4391921E+000, 5.3480455E+000, 1.9135331E-003, 1.9135331E-003
 3.2102234E+001, 1.0291206E+002,-3.5135199E+001,-4.8193017E+001,-1.3610182E+001, 3.0105808E-001, 0.0000000E+000, 0.0000000E+000, 6.0969619E+000, 6.2747183E+000, 1.9135331E-003, 1.9135331E-003
 3.2165737E+001, 1.0140595E+002,-3.4346707E+001,-4.7899595E+001,-1.3706830E+001, 3.0439351E-001, 0.0000000E+000, 0.0000000E+000, 5.9784500E+000, 5.7572089E+000, 1.9135331E-003, 1.9135331E-003
 3.2222889E+001, 1.0120918E+002,-3.4033928E+001,-4.7526455E+001,-1.3821294E+001, 3.0566579E-001, 0.0000000E+000, 0.0000000E+000, 6.1201158E+000, 6.1331688E+000, 1.9135331E-003, 1.9135331E-003
 3.2280041E+001, 1.0764487E+002,-3.5903706E+001,-4.7737298E+001,-1.4072283E+001, 3.0037868E-001, 0.0000000E+000, 0.0000000E+000, 9.3437010E+000, 1.0231965E+001, 1.9135331E-003, 1.9135331E-003
 3.2342739E+001, 1.1371501E+002,-3.8061768E+001,-4.8115867E+001,-1.4356448E+001, 2.9339888E-001, 0.0000000E+000, 0.0000000E+000, 1.3415267E+001, 1.3474326E+001, 1.9135331E-003, 1.9135331E-003
 3.2400387E+001, 1.0495294E+002,-3.4963313E+001,-4.8221442E+001,-1.4611216E+001, 2.8510082E-001, 0.0000000E+000, 0.0000000E+000, 8.6443352E+000, 7.4420676E+000, 1.9135331E-003, 1.9135331E-003
 3.2464413E+001, 9.1029397E+001,-3.0506851E+001,-4.8379935E+001,-1.4683750E+001, 2.8552688E-001, 0.0000000E+000, 0.0000000E+000,-1.5447941E+000,-2.2556126E+000, 1.9135331E-003, 1.9135331E-003
 3.2524776E+001, 8.7711977E+001,-2.9496967E+001,-4.8452881E+001,-1.4641449E+001, 2.9324961E-001, 0.0000000E+000, 0.0000000E+000,-4.6335087E+000,-4.5860701E+000, 1.9135331E-003, 1.9135331E-003
 3.2585144E+001, 9.3415229E+001,-3.2093992E+001,-4.8485962E+001,-1.4623783E+001, 2.9349926E-001, 0.0000000E+000, 0.0000000E+000,-1.9783753E+000,-1.4950092E+000, 1.9135331E-003, 1.9135331E-003
 3.2645512E+001, 1.0074431E+002,-3.4831871E+001,-4.8558633E+001,-1.4656366E+001, 2.9087155E-001, 0.0000000E+000, 0.0000000E+000, 2.5384648E+000, 2.9883119E+000, 1.9135331E-003, 1.9135331E-003
 3.2705875E+001, 1.0149169E+002,-3.5279930E+001,-4.8814207E+001,-1.4632457E+001, 2.9131238E-001, 0.0000000E+000, 0.0000000E+000, 3.6825687E+000, 3.0564041E+000, 1.9135331E-003, 1.9135331E-003
 3.2762741E+001, 9.5459733E+001,-3.2135243E+001,-4.9233507E+001,-1.4519417E+001, 2.9187485E-001, 0.0000000E+000, 0.0000000E+000, 3.9958904E-002,-1.3655874E-001, 1.9135331E-003, 1.9135331E-003
 3.2824173E+001, 9.8807059E+001,-3.3437205E+001,-4.9637960E+001,-1.4426581E+001, 2.9583352E-001, 0.0000000E+000, 0.0000000E+000, 1.1297719E+000, 1.6011461E+000, 1.9135331E-003, 1.9135331E-003
 3.2883068E+001, 1.0689379E+002,-3.6123366E+001,-4.9865533E+001,-1.4391351E+001, 2.9527034E-001, 0.0000000E+000, 0.0000000E+000, 6.7335909E+000, 6.8088092E+000, 1.9135331E-003, 1.9135331E-003
 3.2941711E+001, 9.9818337E+001,-3.3985804E+001,-5.0328500E+001,-1.4395726E+001, 2.9750268E-001, 0.0000000E+000, 0.0000000E+000, 2.0938765E+000, 1.4058091E+000, 1.9135331E-003, 1.9135331E-003
 3.3003147E+001, 9.8178631E+001,-3.3019857E+001,-5.1269469E+001,-1.4404080E+001, 3.0151565E-001, 0.0000000E+000, 0.0000000E+000,-5.0095265E-001,-2.1325857E-001, 1.9135331E-003, 1.9135331E-003
 3.3061512E+001, 1.0049826E+002,-3.4137628E+001,-5.2097709E+001,-1.4621403E+001, 3.0173485E-001, 0.0000000E+000, 0.0000000E+000, 6.0043814E-002,-5.6744300E-002, 1.9135331E-003, 1.9135331E-003
 3.3122334E+001, 1.0448172E+002,-3.6132747E+001,-5.2664259E+001,-1.4879616E+001, 2.9739196E-001, 0.0000000E+000, 0.0000000E+000, 4.2597212E-001, 1.1024908E+000, 1.9135331E-003, 1.9135331E-003
 3.3183155E+001, 1.1203619E+002,-3.8933109E+001,-5.2824288E+001,-1.4855309E+001, 2.9722430E-001, 0.0000000E+000, 0.0000000E+000, 5.5942150E+000, 5.7207088E+000, 1.9135331E-003, 1.9135331E-003
 3.3240601E+001, 1.1077629E+002,-3.7297545E+001,-5.2831332E+001,-1.4636439E+001, 3.0464206E-001, 0.0000000E+000, 0.0000000E+000, 6.7435407E+000, 6.3156167E+000, 1.9135331E-003, 1.9135331E-003
 3.3305653E+001, 9.4029875E+001,-3.1428256E+001,-5.2722055E+001,-1.4306337E+001, 3.0808942E-001, 0.0000000E+000, 0.0000000E+000,-2.9863388E+000,-4.1186844E+000, 1.9135331E-003, 1.9135331E-003
 3.3361244E+001, 8.2255033E+001,-2.7525210E+001,-5.2544848E+001,-1.4026037E+001, 3.0901088E-001, 0.0000000E+000, 0.0000000E+000,-1.1029181E+001,-1.1532051E+001, 1.9135331E-003, 1.9135331E-003
 3.3426300E+001, 8.6787362E+001,-2.9274603E+001,-5.2668656E+001,-1.3822626E+001, 3.0491893E-001, 0.0000000E+000, 0.0000000E+000,-9.4226149E+000,-8.6736049E+000, 1.9135331E-003, 1.9135331E-003
 3.3483547E+001, 1.0176557E+002,-3.4979348E+001,-5.2960811E+001,-1.3742667E+001, 2.9260565E-001, 0.0000000E+000, 0.0000000E+000,-4.9771097E-001, 3.7535237E-001, 1.9135331E-003, 1.9135331E-003
 3.3540173E+001, 1.0960475E+002,-3.7961832E+001,-5.3160843E+001,-1.3719077E+001, 2.8714019E-001, 0.0000000E+000, 0.0000000E+000, 4.8864667E+000, 5.0501396E+000, 1.9135331E-003, 1.9135331E-003
 3.3600624E+001, 1.0962277E+002,-3.7860397E+001,-5.3494033E+001,-1.3699785E+001, 2.8002251E-001, 0.0000000E+000, 0.0000000E+000, 5.4413914E+000, 4.8485811E+000, 1.9135331E-003, 1.9135331E-003
 3.3663094E+001, 1.0073270E+002,-3.3520588E+001,-5.3995764E+001,-1.3542952E+001, 2.8318145E-001, 0.0000000E+000, 0.0000000E+000, 9.5441241E-002,-4.3423449E-002, 1.9135331E-003, 1.9135331E-003
 3.3723553E+001, 9.1994789E+001,-3.0701106E+001,-5.4589442E+001,-1.3354311E+001, 2.9440106E-001, 0.0000000E+000, 0.0000000E+000,-5.8302386E+000,-6.3556690E+000, 1.9135331E-003, 1.9135331E-003
 3.3783504E+001, 8.8218964E+001,-2.9545347E+001,-5.5080422E+001,-1.3245346E+001, 3.0074372E-001, 0.0000000E+000, 0.0000000E+000,-9.3935204E+000,-9.3514071E+000, 1.9135331E-003, 1.9135331E-003
 3.3841141E+001, 9.4195195E+001,-3.1828490E+001,-5.5121063E+001,-1.3221900E+001, 3.0221445E-001, 0.0000000E+000, 0.0000000E+000,-6.1552123E+000,-5.6740438E+000, 1.9135331E-003, 1.9135331E-003
 3.3902103E+001, 9.9846364E+001,-3.4407636E+001,-5.4644323E+001,-1.3265751E+001, 2.9876348E-001, 0.0000000E+000, 0.0000000E+000,-2.3524968E+000,-2.1725835E+000, 1.9135331E-003, 1.9135331E-003
 3.3963673E+001, 9.7231741E+001,-3.3077239E+001,-5.4194704E+001,-1.3314618E+001, 2.9417884E-001, 0.0000000E+000, 0.0000000E+000,-3.0635187E+000,-3.0606419E+000, 1.9135331E-003, 1.9135331E-003
 3.4024025E+001, 1.0368238E+002,-3.5603981E+001,-5.3843645E+001,-1.3392132E+001, 2.8804627E-001, 0.0000000E+000, 0.0000000E+000, 5.8800216E-001, 1.1306706E+000, 1.9135331E-003, 1.9135331E-003
 3.4084377E+001, 1.0679655E+002,-3.5998693E+001,-5.3399063E+001,-1.3529017E+001, 2.8436484E-001, 0.0000000E+000, 0.0000000E+000, 4.2575699E+000, 4.1541450E+000, 1.9135331E-003, 1.9135331E-003
 3.4144730E+001, 1.0208993E+002,-3.4685503E+001,-5.3089637E+001,-1.3607770E+001, 2.8829682E-001, 0.0000000E+000, 0.0000000E+000, 1.8287191E+000, 9.9531749E-001, 1.9135331E-003, 1.9135331E-003
 3.4204380E+001, 9.2044425E+001,-3.0626597E+001,-5.3156570E+001,-1.3548819E+001, 2.9475316E-001, 0.0000000E+000, 0.0000000E+000,-4.7135083E+000,-4.9928077E+000, 1.9135331E-003, 1.9135331E-003
 3.4264431E+001, 9.3723141E+001,-3.1605048E+001,-5.3494829E+001,-1.3480461E+001, 2.9862723E-001, 0.0000000E+000, 0.0000000E+000,-4.7559471E+000,-4.5585699E+000, 1.9135331E-003, 1.9135331E-003
 3.4324482E+001, 9.8046886E+001,-3.3529573E+001,-5.3701420E+001,-1.3476148E+001, 3.0592766E-001, 0.0000000E+000, 0.0000000E+000,-2.3343016E+000,-2.3543273E+000, 1.9135331E-003, 1.9135331E-003
 3.4381535E+001, 9.9741464E+001,-3.3949747E+001,-5.3595244E+001,-1.3782675E+001, 3.0700906E-001, 0.0000000E+000, 0.0000000E+000,-1.5281985E+000,-1.2791931E+000, 1.9135331E-003, 1.9135331E-003
 3.4445610E+001, 1.0757220E+002,-3.6487217E+001,-5.3532063E+001,-1.4303362E+001, 3.0072488E-001, 0.0000000E+000, 0.0000000E+000, 2.4531390E+000, 3.5502854E+000, 1.9135331E-003, 1.9135331E-003
 3.4505116E+001, 1.2260607E+002,-4.2603676E+001,-5.3408146E+001,-1.4617480E+001, 2.8670890E-001, 0.0000000E+000, 0.0000000E+000, 1.1741869E+001, 1.2263477E+001, 1.9135331E-003, 1.9135331E-003
 3.4565445E+001, 1.1470728E+002,-3.9591230E+001,-5.2967292E+001,-1.4702794E+001, 2.8184978E-001, 0.0000000E+000, 0.0000000E+000, 9.2289764E+000, 7.7278157E+000, 1.9135331E-003, 1.9135331E-003
 3.4620747E+001, 8.8479039E+001,-2.9116946E+001,-5.2189891E+001,-1.4539098E+001, 2.8726363E-001, 0.0000000E+000, 0.0000000E+000,-5.8068452E+000,-7.0796323E+000, 1.9135331E-003, 1.9135331E-003
 3.4682964E+001, 7.9674372E+001,-2.6618503E+001,-5.1516942E+001,-1.4309863E+001, 3.0022226E-001, 0.0000000E+000, 0.0000000E+000,-1.2130885E+001,-1.2470714E+001, 1.9135331E-003, 1.9135331E-003
 3.4745178E+001, 8.3660574E+001,-2.7823581E+001,-5.1718787E+001,-1.4178897E+001, 3.0653673E-001, 0.0000000E+000, 0.0000000E+000,-1.0612256E+001,-9.7541549E+000, 1.9135331E-003, 1.9135331E-003
 3.4800484E+001, 9.4289953E+001,-3.2367720E+001,-5.2129076E+001,-1.4137500E+001, 3.0589447E-001, 0.0000000E+000, 0.0000000E+000,-4.2090579E+000,-4.0384483E+000, 1.9135331E-003, 1.9135331E-003
 3.4865463E+001, 9.9789378E+001,-3.4351984E+001,-5.2712783E+001,-1.4054240E+001, 3.0409064E-001, 0.0000000E+000, 0.0000000E+000,-1.7839465E+000,-1.0255375E+000, 1.9135331E-003, 1.9135331E-003
 3.4925171E+001, 1.1310279E+002,-3.8600334E+001,-5.3143595E+001,-1.4139647E+001, 2.9896260E-001, 0.0000000E+000, 0.0000000E+000, 6.5723051E+000, 7.5181731E+000, 1.9135331E-003, 1.9135331E-003
 3.4980232E+001, 1.1827139E+002,-4.0061888E+001,-5.3533497E+001,-1.4176042E+001, 2.9159745E-001, 0.0000000E+000, 0.0000000E+000, 1.1041958E+001, 1.0791560E+001, 1.9135331E-003, 1.9135331E-003
 3.5044342E+001, 1.1507525E+002,-3.8706662E+001,-5.3723861E+001,-1.4078406E+001, 2.9022173E-001, 0.0000000E+000, 0.0000000E+000, 9.4452803E+000, 8.8565378E+000, 1.9135331E-003, 1.9135331E-003
 3.5102623E+001, 9.6331770E+001,-3.2116357E+001,-5.3663989E+001,-1.4104076E+001, 2.9104371E-001, 0.0000000E+000, 0.0000000E+000,-1.8609700E+000,-3.2616084E+000, 1.9135331E-003, 1.9135331E-003
 3.5160839E+001, 8.0772630E+001,-2.6832745E+001,-5.3449648E+001,-1.4180727E+001, 2.9962518E-001, 0.0000000E+000, 0.0000000E+000,-1.2751591E+001,-1.3390865E+001, 1.9135331E-003, 1.9135331E-003
 3.5221611E+001, 8.0872279E+001,-2.7013495E+001,-5.3406379E+001,-1.4265638E+001, 3.0882342E-001, 0.0000000E+000, 0.0000000E+000,-1.4115746E+001,-1.3504409E+001, 1.9135331E-003, 1.9135331E-003
 3.5283272E+001, 1.0111723E+002,-3.5104725E+001,-5.3638757E+001,-1.4412695E+001, 3.1109169E-001, 0.0000000E+000, 0.0000000E+000,-3.1961403E+000,-1.7278523E+000, 1.9135331E-003, 1.9135331E-003
 3.5345390E+001, 1.2262710E+002,-4.2933078E+001,-5.3865045E+001,-1.4457456E+001, 3.0998134E-001, 0.0000000E+000, 0.0000000E+000, 1.0852771E+001, 1.1681504E+001, 1.9135331E-003, 1.9135331E-003
 3.5405441E+001, 1.1727293E+002,-4.0301784E+001,-5.3899399E+001,-1.4508133E+001, 3.0615594E-001, 0.0000000E+000, 0.0000000E+000, 1.0101860E+001, 8.8697754E+000, 1.9135331E-003, 1.9135331E-003
 3.5464413E+001, 1.0805246E+002,-3.5893267E+001,-5.3947762E+001,-1.4599490E+001, 3.0050281E-001, 0.0000000E+000, 0.0000000E+000, 3.6705584E+000, 3.9124474E+000, 1.9135331E-003, 1.9135331E-003
 3.5523388E+001, 1.0699821E+002,-3.5852441E+001,-5.3852782E+001,-1.4651864E+001, 2.9623764E-001, 0.0000000E+000, 0.0000000E+000, 3.2858122E+000, 2.9373619E+000, 1.9135331E-003, 1.9135331E-003
 3.5581772E+001, 9.3224068E+001,-3.1575276E+001,-5.3777215E+001,-1.4616246E+001, 2.9460567E-001, 0.0000000E+000, 0.0000000E+000,-5.1203289E+000,-6.4500643E+000, 1.9135331E-003, 1.9135331E-003
 3.5640156E+001, 8.4650715E+001,-2.8368232E+001,-5.4013930E+001,-1.4465569E+001, 2.9866580E-001, 0.0000000E+000, 0.0000000E+000,-1.1773310E+001,-1.1898350E+001, 1.9135331E-003, 1.9135331E-003
 3.5705025E+001, 8.6994531E+001,-2.9095508E+001,-5.4621048E+001,-1.4223001E+001, 3.0816207E-001, 0.0000000E+000, 0.0000000E+000,-1.0658684E+001,-1.0636863E+001, 1.9135331E-003, 1.9135331E-003
 3.5764706E+001, 8.9948621E+001,-3.0311016E+001,-5.5575259E+001,-1.3932598E+001, 3.1594567E-001, 0.0000000E+000, 0.0000000E+000,-1.0109715E+001,-9.5543069E+000, 1.9135331E-003, 1.9135331E-003
 3.5821793E+001, 1.0361495E+002,-3.6102678E+001,-5.6414896E+001,-1.3839609E+001, 3.1634278E-001, 0.0000000E+000, 0.0000000E+000,-3.1585081E+000,-2.4258907E+000, 1.9135331E-003, 1.9135331E-003
 3.5886013E+001, 1.1169721E+002,-3.8845666E+001,-5.7229451E+001,-1.3878077E+001, 3.0882061E-001, 0.0000000E+000, 0.0000000E+000, 1.9305413E+000, 2.0528351E+000, 1.9135331E-003, 1.9135331E-003
 3.5943100E+001, 1.1344862E+002,-3.8350399E+001,-5.8137126E+001,-1.3858726E+001, 2.9871526E-001, 0.0000000E+000, 0.0000000E+000, 3.3045621E+000, 3.4010872E+000, 1.9135331E-003, 1.9135331E-003
 3.6006218E+001, 1.1031129E+002,-3.8132091E+001,-5.8967339E+001,-1.3850127E+001, 2.9335973E-001, 0.0000000E+000, 0.0000000E+000, 6.1503141E-001,-3.4490312E-001, 1.9135331E-003, 1.9135331E-003
 3.6063026E+001, 9.5356205E+001,-3.1403613E+001,-5.9357428E+001,-1.3860720E+001, 2.9625519E-001, 0.0000000E+000, 0.0000000E+000,-8.2723093E+000,-8.9692995E+000, 1.9135331E-003, 1.9135331E-003
 3.6126144E+001, 9.0551225E+001,-3.0053398E+001,-5.9191572E+001,-1.3822271E+001, 2.9888970E-001, 0.0000000E+000, 0.0000000E+000,-1.1677716E+001,-1.2217126E+001, 1.9135331E-003, 1.9135331E-003
 3.6182953E+001, 9.0331672E+001,-3.0552703E+001,-5.9265827E+001,-1.3699096E+001, 3.0365207E-001, 0.0000000E+000, 0.0000000E+000,-1.2764912E+001,-1.2882302E+001, 1.9135331E-003, 1.9135331E-003
 3.6246071E+001, 9.4630082E+001,-3.2627708E+001,-5.9528868E+001,-1.3634081E+001, 3.0353001E-001, 0.0000000E+000, 0.0000000E+000,-1.1375643E+001,-1.0857045E+001, 1.9135331E-003, 1.9135331E-003
 3.6302876E+001, 1.1078880E+002,-3.7541052E+001,-5.9395705E+001,-1.3711872E+001, 2.9952976E-001, 0.0000000E+000, 0.0000000E+000,-9.2389549E-001, 4.3969912E-001, 1.9135331E-003, 1.9135331E-003
 3.6365364E+001, 1.2171534E+002,-4.1700361E+001,-5.8969970E+001,-1.3821914E+001, 2.9384200E-001, 0.0000000E+000, 0.0000000E+000, 7.4562514E+000, 7.5169356E+000, 1.9135331E-003, 1.9135331E-003
 3.6420910E+001, 1.1128152E+002,-3.7690294E+001,-5.8260530E+001,-1.3978136E+001, 2.9728824E-001, 0.0000000E+000, 0.0000000E+000, 3.1456478E+000, 1.6498461E+000, 1.9135331E-003, 1.9135331E-003
 3.6483967E+001, 9.5123241E+001,-3.1349327E+001,-5.7635916E+001,-1.4253238E+001, 3.0545358E-001, 0.0000000E+000, 0.0000000E+000,-7.1512593E+000,-7.8097864E+000, 1.9135331E-003, 1.9135331E-003
 3.6542770E+001, 9.3046324E+001,-3.1323139E+001,-5.7162356E+001,-1.4515670E+001, 3.1351410E-001, 0.0000000E+000, 0.0000000E+000,-9.6201747E+000,-9.6413259E+000, 1.9135331E-003, 1.9135331E-003
 3.6604515E+001, 9.2256442E+001,-3.1309863E+001,-5.6651598E+001,-1.4639452E+001, 3.1806267E-001, 0.0000000E+000, 0.0000000E+000,-9.9234143E+000,-1.0026408E+001, 1.9135331E-003, 1.9135331E-003
 3.6662735E+001, 9.8056633E+001,-3.3548718E+001,-5.6147673E+001,-1.4597829E+001, 3.1481392E-001, 0.0000000E+000, 0.0000000E+000,-6.5956444E+000,-5.9227728E+000, 1.9135331E-003, 1.9135331E-003
 3.6725796E+001, 1.1008056E+002,-3.8025389E+001,-5.5638422E+001,-1.4592976E+001, 3.0397200E-001, 0.0000000E+000, 0.0000000E+000, 1.3040791E+000, 2.1277480E+000, 1.9135331E-003, 1.9135331E-003
 3.6781040E+001, 1.0829491E+002,-3.6981779E+001,-5.5023986E+001,-1.4636654E+001, 2.9717829E-001, 0.0000000E+000, 0.0000000E+000, 2.8909746E+000, 1.9496641E+000, 1.9135331E-003, 1.9135331E-003
 3.6842422E+001, 8.8042073E+001,-2.9196374E+001,-5.4421948E+001,-1.4513730E+001, 2.9451381E-001, 0.0000000E+000, 0.0000000E+000,-8.7608172E+000,-9.7954650E+000, 1.9135331E-003, 1.9135331E-003
 3.6904877E+001, 8.1855022E+001,-2.7286350E+001,-5.3955898E+001,-1.4238204E+001, 3.0214514E-001, 0.0000000E+000, 0.0000000E+000,-1.3294532E+001,-1.3323285E+001, 1.9135331E-003, 1.9135331E-003
 3.6963593E+001, 8.6301265E+001,-2.9020209E+001,-5.4146384E+001,-1.3969455E+001, 3.1034811E-001, 0.0000000E+000, 0.0000000E+000,-1.0964429E+001,-1.0524435E+001, 1.9135331E-003, 1.9135331E-003
 3.7020550E+001, 9.7071275E+001,-3.3316547E+001,-5.4697656E+001,-1.3835629E+001, 3.0943380E-001, 0.0000000E+000, 0.0000000E+000,-5.5711616E+000,-4.4691221E+000, 1.9135331E-003, 1.9135331E-003
 3.7085140E+001, 1.0831793E+002,-3.8109060E+001,-5.5415955E+001,-1.3679265E+001, 3.0399980E-001, 0.0000000E+000, 0.0000000E+000, 1.1062488E+000, 1.4176507E+000, 1.9135331E-003, 1.9135331E-003
 3.7145313E+001, 1.1651728E+002,-4.0592437E+001,-5.5458522E+001,-1.3585196E+001, 2.9962398E-001, 0.0000000E+000, 0.0000000E+000, 7.0260577E+000, 7.1807466E+000, 1.9135331E-003, 1.9135331E-003
 3.7206017E+001, 1.0451375E+002,-3.5607729E+001,-5.4794439E+001,-1.3453373E+001, 2.9686909E-001, 0.0000000E+000, 0.0000000E+000, 2.0527244E+000, 9.5507309E-001, 1.9135331E-003, 1.9135331E-003
 3.7260155E+001, 8.9065370E+001,-2.8943224E+001,-5.4046052E+001,-1.3268102E+001, 2.9605934E-001, 0.0000000E+000, 0.0000000E+000,-6.2078480E+000,-6.8959486E+000, 1.9135331E-003, 1.9135331E-003
 3.7320309E+001, 8.3951191E+001,-2.7590552E+001,-5.3967716E+001,-1.3177543E+001, 3.0255530E-001, 0.0000000E+000, 0.0000000E+000,-1.0551800E+001,-1.0482065E+001, 1.9135331E-003, 1.9135331E-003
 3.7380466E+001, 9.1189062E+001,-3.0706511E+001,-5.4202020E+001,-1.3242866E+001, 3.1122732E-001, 0.0000000E+000, 0.0000000E+000,-7.0230361E+000,-6.6511087E+000, 1.9135331E-003, 1.9135331E-003
 3.7441822E+001, 1.0267779E+002,-3.5392679E+001,-5.4244208E+001,-1.3339037E+001, 3.1326967E-001, 0.0000000E+000, 0.0000000E+000,-9.6209966E-001, 1.5139189E-002, 1.9135331E-003, 1.9135331E-003
