s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.0710753E+001, 6.0579293E+002,-2.5155535E+002,-4.2383403E+002,-7.4859825E+000, 2.3770471E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9872060E+001,-5.3311966E+001, 4.9948179E-002, 4.9948179E-002
 1.0741968E+001, 5.9320881E+002,-2.5120982E+002,-3.7644815E+002,-7.8833842E+000, 2.3723679E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8053637E+000,-1.8608857E+001, 4.9948179E-002, 4.9948179E-002
 1.0773183E+001, 5.8534617E+002,-2.4686402E+002,-3.4556183E+002,-7.6244869E+000, 2.3622906E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5270698E+001, 8.9187462E+000, 4.9948179E-002, 4.9948179E-002
 1.0804398E+001, 5.7143590E+002,-2.4132569E+002,-3.6114497E+002,-7.5745032E+000, 2.3412440E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3124830E+000,-1.5196823E+001, 4.9948179E-002, 4.9948179E-002
 1.0835612E+001, 5.5794508E+002,-2.3385473E+002,-3.8911708E+002,-6.8823505E+000, 2.3060288E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0083668E+001,-4.8848799E+001, 4.9948179E-002, 4.9948179E-002
 1.0864641E+001, 5.7913477E+002,-2.4480104E+002,-4.1207364E+002,-5.9579494E+000, 2.2618779E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4013670E+001,-6.1079082E+001, 4.9948179E-002, 4.9948179E-002
 1.0892213E+001, 5.8877249E+002,-2.5022241E+002,-4.1954196E+002,-5.2365015E+000, 2.2680539E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9328640E+001,-6.3547841E+001, 4.9948179E-002, 4.9948179E-002
 1.0925300E+001, 5.9380584E+002,-2.5013940E+002,-4.0577122E+002,-4.1398843E+000, 2.2783296E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1656986E+001,-4.3461368E+001, 4.9948179E-002, 4.9948179E-002
 1.0952872E+001, 5.8261820E+002,-2.4429426E+002,-3.8700193E+002,-4.1844871E+000, 2.2739740E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8057165E+001,-3.0122739E+001, 4.9948179E-002, 4.9948179E-002
 1.0983967E+001, 5.8347092E+002,-2.4457242E+002,-3.6106511E+002,-3.4949207E+000, 2.3372375E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2123897E+001,-2.2891541E+000, 4.9948179E-002, 4.9948179E-002
 1.1013070E+001, 5.9580940E+002,-2.4805348E+002,-3.4066261E+002,-3.4438761E+000, 2.4351754E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1668002E+001, 2.8001195E+001, 4.9948179E-002, 4.9948179E-002
 1.1042172E+001, 6.3896393E+002,-2.6525482E+002,-3.3945255E+002,-3.1794637E+000, 2.5243101E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8742863E+001, 5.6320197E+001, 4.9948179E-002, 4.9948179E-002
 1.1071276E+001, 6.6772942E+002,-2.7946300E+002,-3.4303615E+002,-3.7485467E+000, 2.5735388E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1140757E+001, 6.7217118E+001, 4.9948179E-002, 4.9948179E-002
 1.1104890E+001, 6.7716166E+002,-2.8626877E+002,-3.8169461E+002,-3.8373255E+000, 2.5388058E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5393306E+001, 3.0749021E+001, 4.9948179E-002, 4.9948179E-002
 1.1134235E+001, 7.1644241E+002,-2.9488334E+002,-4.1527714E+002,-3.8781280E+000, 2.3747704E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8942900E+001, 2.6151503E+001, 4.9948179E-002, 4.9948179E-002
 1.1161012E+001, 6.9507663E+002,-2.8957398E+002,-4.1670303E+002,-5.0309215E+000, 2.3780493E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1667066E+001, 7.5491941E+000, 4.9948179E-002, 4.9948179E-002
 1.1193418E+001, 7.0841410E+002,-2.9460330E+002,-4.0674555E+002,-4.8212481E+000, 2.4596566E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7949378E+001, 2.6840558E+001, 4.9948179E-002, 4.9948179E-002
 1.1222165E+001, 7.3425634E+002,-3.0646676E+002,-3.9981397E+002,-4.9238927E+000, 2.5111339E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3967950E+001, 4.8163059E+001, 4.9948179E-002, 4.9948179E-002
 1.1250913E+001, 7.5231262E+002,-3.1214111E+002,-4.1905668E+002,-5.1363246E+000, 2.5765193E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8504011E+001, 4.1743698E+001, 4.9948179E-002, 4.9948179E-002
 1.1285410E+001, 7.5144336E+002,-3.1131534E+002,-4.2366847E+002,-5.2641563E+000, 2.6145965E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2730340E+001, 3.7341361E+001, 4.9948179E-002, 4.9948179E-002
 1.1311736E+001, 7.5128842E+002,-3.1398671E+002,-4.3181165E+002,-4.8867754E+000, 2.5970790E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6424309E+001, 2.6574079E+001, 4.9948179E-002, 4.9948179E-002
 1.1342601E+001, 7.3911077E+002,-3.1195516E+002,-4.5651729E+002,-4.5432595E+000, 2.5802076E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3058332E+001,-8.1028583E+000, 4.9948179E-002, 4.9948179E-002
 1.1373466E+001, 7.2956399E+002,-3.1071962E+002,-4.8859587E+002,-5.0823025E+000, 2.5600950E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6636489E+001,-4.9232858E+001, 4.9948179E-002, 4.9948179E-002
 1.1404331E+001, 7.2460753E+002,-3.0514962E+002,-5.1791168E+002,-5.0321981E+000, 2.6175994E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8759530E+001,-7.7309975E+001, 4.9948179E-002, 4.9948179E-002
 1.1433521E+001, 7.3928963E+002,-3.1035807E+002,-5.1606213E+002,-5.2830878E+000, 2.6849174E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8535389E+001,-6.5564493E+001, 4.9948179E-002, 4.9948179E-002
 1.1461038E+001, 7.4470065E+002,-3.1188357E+002,-4.8985828E+002,-4.9313720E+000, 2.7276476E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1223182E+001,-3.4696093E+001, 4.9948179E-002, 4.9948179E-002
 1.1491397E+001, 7.4192353E+002,-3.1311226E+002,-4.6112711E+002,-5.0449524E+000, 2.7408269E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7507809E+000,-9.9525199E+000, 4.9948179E-002, 4.9948179E-002
 1.1521859E+001, 7.2793409E+002,-3.0989105E+002,-4.4671759E+002,-6.1552058E+000, 2.6894725E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4581003E+001,-7.9350326E+000, 4.9948179E-002, 4.9948179E-002
 1.1552254E+001, 7.1258891E+002,-3.0646052E+002,-4.5162688E+002,-6.0789506E+000, 2.6692652E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3220426E+000,-2.4884779E+001, 4.9948179E-002, 4.9948179E-002
 1.1585139E+001, 6.8814015E+002,-2.9853877E+002,-4.5868888E+002,-6.4866912E+000, 2.6618196E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6600120E+001,-4.8955992E+001, 4.9948179E-002, 4.9948179E-002
 1.1612544E+001, 6.7144099E+002,-2.8938883E+002,-4.5996633E+002,-6.6769541E+000, 2.6132734E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7164093E+001,-5.8458391E+001, 4.9948179E-002, 4.9948179E-002
 1.1645431E+001, 6.6257554E+002,-2.8493647E+002,-4.8000679E+002,-7.1568778E+000, 2.5204982E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3039182E+001,-8.4319609E+001, 4.9948179E-002, 4.9948179E-002
 1.1672835E+001, 6.3540986E+002,-2.6998454E+002,-4.9309251E+002,-7.0621511E+000, 2.4588035E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9777216E+001,-1.1014130E+002, 4.9948179E-002, 4.9948179E-002
 1.1700240E+001, 6.1937754E+002,-2.6173937E+002,-4.7927702E+002,-5.6206484E+000, 2.4568354E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8073179E+001,-1.0269115E+002, 4.9948179E-002, 4.9948179E-002
 1.1733126E+001, 6.0651911E+002,-2.5876094E+002,-4.5605609E+002,-4.9263105E+000, 2.4610369E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5265535E+001,-8.8613865E+001, 4.9948179E-002, 4.9948179E-002
 1.1763271E+001, 5.9143930E+002,-2.5001286E+002,-4.3546013E+002,-4.1664561E+000, 2.4479830E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2946243E+001,-7.3720313E+001, 4.9948179E-002, 4.9948179E-002
 1.1793417E+001, 5.9419052E+002,-2.4840578E+002,-4.1471866E+002,-4.2920206E+000, 2.4021384E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9124902E+001,-4.9204557E+001, 4.9948179E-002, 4.9948179E-002
 1.1821506E+001, 6.0072454E+002,-2.5433056E+002,-3.8319356E+002,-4.6436265E+000, 2.3912027E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2583589E+000,-1.7531184E+001, 4.9948179E-002, 4.9948179E-002
 1.1853566E+001, 6.1217383E+002,-2.5851778E+002,-3.3528332E+002,-4.2944002E+000, 2.3887425E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8826695E+001, 3.7965751E+001, 4.9948179E-002, 4.9948179E-002
 1.1880283E+001, 6.2543326E+002,-2.6288748E+002,-2.9429901E+002,-3.9740847E+000, 2.3929094E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0048726E+002, 8.8201769E+001, 4.9948179E-002, 4.9948179E-002
 1.1914481E+001, 6.3374272E+002,-2.7081045E+002,-2.9970546E+002,-4.8303072E+000, 2.3840204E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0479611E+002, 8.2236706E+001, 4.9948179E-002, 4.9948179E-002
 1.1945634E+001, 6.2899908E+002,-2.6874807E+002,-3.6446060E+002,-5.1343883E+000, 2.3871389E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6188894E+001, 1.4527403E+001, 4.9948179E-002, 4.9948179E-002
 1.1971497E+001, 6.4240774E+002,-2.7602760E+002,-4.0311426E+002,-4.9526341E+000, 2.3868142E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0599188E-001,-1.7818610E+001, 4.9948179E-002, 4.9948179E-002
 1.2002153E+001, 6.3923907E+002,-2.7150877E+002,-4.3152553E+002,-5.1273166E+000, 2.4152890E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9459415E+001,-4.4769655E+001, 4.9948179E-002, 4.9948179E-002
 1.2030303E+001, 6.1577076E+002,-2.6183420E+002,-4.4810378E+002,-4.6653580E+000, 2.4542066E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8589758E+001,-7.4290507E+001, 4.9948179E-002, 4.9948179E-002
 1.2064082E+001, 6.0132254E+002,-2.5386624E+002,-4.4055413E+002,-4.3538657E+000, 2.4978432E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8284981E+001,-7.2473263E+001, 4.9948179E-002, 4.9948179E-002
 1.2092232E+001, 6.0251494E+002,-2.5466246E+002,-4.0830299E+002,-3.8919197E+000, 2.4910946E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6446567E+001,-3.9431483E+001, 4.9948179E-002, 4.9948179E-002
 1.2121508E+001, 6.2906125E+002,-2.6532215E+002,-3.6980272E+002,-3.7026122E+000, 2.4593712E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6765481E+001, 1.4827483E+001, 4.9948179E-002, 4.9948179E-002
 1.2153793E+001, 6.5205195E+002,-2.7519685E+002,-3.6461472E+002,-3.3714583E+000, 2.4259940E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1556173E+001, 3.3128869E+001, 4.9948179E-002, 4.9948179E-002
 1.2182495E+001, 6.7515604E+002,-2.8537023E+002,-3.9963350E+002,-3.2389756E+000, 2.4194170E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0746880E+001, 1.1107501E+001, 4.9948179E-002, 4.9948179E-002
 1.2211197E+001, 6.9121869E+002,-2.8982730E+002,-4.2094402E+002,-3.2444021E+000, 2.4227028E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6478892E+001, 1.4300015E+000, 4.9948179E-002, 4.9948179E-002
 1.2245639E+001, 6.9101482E+002,-2.9141930E+002,-4.3414262E+002,-3.6173330E+000, 2.4157230E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2607479E+000,-1.4007202E+001, 4.9948179E-002, 4.9948179E-002
 1.2271224E+001, 6.7119547E+002,-2.8132729E+002,-4.3932607E+002,-4.0598757E+000, 2.4130484E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6963958E+000,-2.9387274E+001, 4.9948179E-002, 4.9948179E-002
 1.2301927E+001, 6.6545367E+002,-2.8401709E+002,-4.4580537E+002,-4.2301837E+000, 2.4211273E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3450324E+001,-4.4387707E+001, 4.9948179E-002, 4.9948179E-002
 1.2335187E+001, 6.4772743E+002,-2.7875721E+002,-4.5497399E+002,-4.3589133E+000, 2.4243050E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5323410E+001,-6.6119642E+001, 4.9948179E-002, 4.9948179E-002
 1.2363330E+001, 6.4123706E+002,-2.7487867E+002,-4.7667293E+002,-4.1843724E+000, 2.4213786E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8052760E+001,-9.0285120E+001, 4.9948179E-002, 4.9948179E-002
 1.2391474E+001, 6.1944030E+002,-2.6430354E+002,-5.0119250E+002,-4.2683770E+000, 2.3947013E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0291977E+002,-1.2637710E+002, 4.9948179E-002, 4.9948179E-002
 1.2425246E+001, 5.9643401E+002,-2.5109045E+002,-4.7995983E+002,-4.4667464E+000, 2.3496425E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5033012E+001,-1.1558658E+002, 4.9948179E-002, 4.9948179E-002
 1.2453389E+001, 5.9295508E+002,-2.5371062E+002,-4.4119366E+002,-3.9905573E+000, 2.3656772E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3753365E+001,-8.2282983E+001, 4.9948179E-002, 4.9948179E-002
 1.2481533E+001, 5.8987005E+002,-2.4973762E+002,-4.0345000E+002,-3.5896550E+000, 2.4023637E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5648486E+001,-4.2883587E+001, 4.9948179E-002, 4.9948179E-002
 1.2513394E+001, 5.9693362E+002,-2.5479126E+002,-3.5455955E+002,-3.5862645E+000, 2.4226287E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7755224E+001, 8.2228214E+000, 4.9948179E-002, 4.9948179E-002
 1.2541433E+001, 6.0228697E+002,-2.5710017E+002,-3.2365590E+002,-3.3383064E+000, 2.4318538E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1874739E+001, 4.2511126E+001, 4.9948179E-002, 4.9948179E-002
 1.2572885E+001, 5.9189157E+002,-2.5369066E+002,-3.1344296E+002,-3.3812621E+000, 2.4762773E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4980136E+001, 4.6139460E+001, 4.9948179E-002, 4.9948179E-002
 1.2601158E+001, 6.0172044E+002,-2.6407355E+002,-2.9388246E+002,-3.7128929E+000, 2.4909191E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2289842E+001, 6.4960727E+001, 4.9948179E-002, 4.9948179E-002
 1.2635085E+001, 6.1531812E+002,-2.6781115E+002,-2.9892207E+002,-4.0943943E+000, 2.5096591E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7266088E+001, 6.9587102E+001, 4.9948179E-002, 4.9948179E-002
 1.2663359E+001, 6.1499099E+002,-2.6725470E+002,-3.1443988E+002,-4.9723087E+000, 2.5530010E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0232839E+001, 5.3854098E+001, 4.9948179E-002, 4.9948179E-002
 1.2694459E+001, 6.2964563E+002,-2.7282133E+002,-3.0905217E+002,-5.5136250E+000, 2.5701606E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1315435E+001, 6.7960111E+001, 4.9948179E-002, 4.9948179E-002
 1.2723233E+001, 6.4108569E+002,-2.7871042E+002,-3.1423101E+002,-5.5098504E+000, 2.5870022E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0011885E+001, 6.8504434E+001, 4.9948179E-002, 4.9948179E-002
 1.2753668E+001, 6.3336195E+002,-2.7813798E+002,-3.5425750E+002,-5.5683527E+000, 2.5855875E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4637966E+001, 2.1253992E+001, 4.9948179E-002, 4.9948179E-002
 1.2784209E+001, 6.4901292E+002,-2.8214079E+002,-3.9407172E+002,-5.0015343E+000, 2.5798924E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6052976E+001,-6.4021974E+000, 4.9948179E-002, 4.9948179E-002
 1.2814750E+001, 6.4346224E+002,-2.8097193E+002,-4.1747765E+002,-4.5181918E+000, 2.5436879E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0700997E+001,-3.4068653E+001, 4.9948179E-002, 4.9948179E-002
 1.2842746E+001, 6.4512929E+002,-2.7709491E+002,-4.5424300E+002,-4.2310679E+000, 2.3501766E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5589513E+001,-6.6937922E+001, 4.9948179E-002, 4.9948179E-002
 1.2870742E+001, 7.3736951E+002,-2.9637872E+002,-5.0269449E+002,-3.5866448E+000, 1.7508776E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9291528E+001,-4.7781571E+001, 4.9948179E-002, 4.9948179E-002
 1.2904336E+001, 6.4876331E+002,-2.8509384E+002,-5.0586951E+002,-5.5865062E+000, 1.8043011E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0775084E+002,-1.2974353E+002, 4.9948179E-002, 4.9948179E-002
 1.2934572E+001, 6.2096274E+002,-2.6683086E+002,-5.1307309E+002,-5.1470619E+000, 1.9320603E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2475280E+002,-1.4476766E+002, 4.9948179E-002, 4.9948179E-002
 1.2965511E+001, 5.9438382E+002,-2.5215947E+002,-4.8972771E+002,-5.2776623E+000, 1.9729995E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1517450E+002,-1.3305102E+002, 4.9948179E-002, 4.9948179E-002
 1.2993408E+001, 5.5981424E+002,-2.3120138E+002,-4.2420441E+002,-5.1360311E+000, 2.0132796E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6673111E+001,-8.0594792E+001, 4.9948179E-002, 4.9948179E-002
 1.3025509E+001, 5.5741315E+002,-2.3439612E+002,-3.6245067E+002,-4.8469995E+000, 2.0140381E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7674252E+000,-2.4140249E+001, 4.9948179E-002, 4.9948179E-002
 1.3055727E+001, 5.3684392E+002,-2.2786006E+002,-3.1281939E+002,-4.4275113E+000, 1.9811648E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6557428E+001, 1.1548600E+001, 4.9948179E-002, 4.9948179E-002
 1.3085944E+001, 5.4851079E+002,-2.3464830E+002,-2.8981407E+002,-3.7317840E+000, 1.9761152E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8405241E+001, 4.0077790E+001, 4.9948179E-002, 4.9948179E-002
 1.3110119E+001, 5.5569267E+002,-2.3798873E+002,-2.9304250E+002,-3.4120292E+000, 2.0334748E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7680288E+001, 4.1584164E+001, 4.9948179E-002, 4.9948179E-002
 1.3140336E+001, 5.6210924E+002,-2.4229276E+002,-3.0893572E+002,-2.9854891E+000, 2.1239388E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6707949E+001, 2.9134654E+001, 4.9948179E-002, 4.9948179E-002
 1.3172367E+001, 5.6797070E+002,-2.4439251E+002,-3.2455284E+002,-2.7790549E+000, 2.1950383E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9649209E+001, 1.8196679E+001, 4.9948179E-002, 4.9948179E-002
 1.3205606E+001, 5.8943537E+002,-2.5154090E+002,-3.4592602E+002,-2.8278031E+000, 2.2636352E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3596630E+001, 1.1776993E+001, 4.9948179E-002, 4.9948179E-002
 1.3232199E+001, 5.9289079E+002,-2.5565368E+002,-3.8293508E+002,-3.0270249E+000, 2.2902210E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2365046E+000,-2.5822780E+001, 4.9948179E-002, 4.9948179E-002
 1.3262727E+001, 5.8574054E+002,-2.5109663E+002,-4.3745343E+002,-3.3268621E+000, 2.2990054E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6636049E+001,-8.3146322E+001, 4.9948179E-002, 4.9948179E-002
 1.3291864E+001, 5.8423768E+002,-2.4783559E+002,-4.9019567E+002,-3.5182306E+000, 2.2813924E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0849556E+002,-1.3449788E+002, 4.9948179E-002, 4.9948179E-002
 1.3323414E+001, 5.8078200E+002,-2.4662480E+002,-4.9949726E+002,-3.4565559E+000, 2.2662048E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2214296E+002,-1.4613458E+002, 4.9948179E-002, 4.9948179E-002
 1.3352335E+001, 5.7015021E+002,-2.4126545E+002,-4.6649176E+002,-3.5962293E+000, 2.2174997E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0287190E+002,-1.1902823E+002, 4.9948179E-002, 4.9948179E-002
 1.3381255E+001, 5.7447130E+002,-2.3920653E+002,-4.3320411E+002,-3.6381405E+000, 2.2027401E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1429955E+001,-7.9550081E+001, 4.9948179E-002, 4.9948179E-002
 1.3410175E+001, 5.8020565E+002,-2.4359805E+002,-3.9410673E+002,-3.9577615E+000, 2.1687891E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9175533E+001,-3.9769001E+001, 4.9948179E-002, 4.9948179E-002
 1.3444880E+001, 5.9654051E+002,-2.5045194E+002,-3.7561629E+002,-3.4647418E+000, 2.1517936E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3183118E+000,-1.1474521E+001, 4.9948179E-002, 4.9948179E-002
 1.3471600E+001, 6.1113931E+002,-2.5762839E+002,-3.7380032E+002,-3.1789675E+000, 2.1455974E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8947755E+001,-2.0123873E+000, 4.9948179E-002, 4.9948179E-002
 1.3502206E+001, 6.1174893E+002,-2.5796274E+002,-3.7711997E+002,-3.1234003E+000, 2.1161862E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4924162E+001,-5.2953207E+000, 4.9948179E-002, 4.9948179E-002
 1.3530459E+001, 6.0397918E+002,-2.5384757E+002,-3.6872761E+002,-3.0349218E+000, 2.1062976E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0990013E+001,-5.6793490E-001, 4.9948179E-002, 4.9948179E-002
 1.3563759E+001, 6.0942834E+002,-2.5719774E+002,-3.3605441E+002,-3.0659332E+000, 2.1142699E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1831180E+001, 3.4252960E+001, 4.9948179E-002, 4.9948179E-002
 1.3593649E+001, 6.1980191E+002,-2.6461170E+002,-3.0445761E+002,-2.9993162E+000, 2.1541472E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9915856E+001, 6.9274751E+001, 4.9948179E-002, 4.9948179E-002
 1.3623966E+001, 6.1251992E+002,-2.6019708E+002,-2.9531759E+002,-2.8923291E+000, 2.1834379E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9470504E+001, 7.5947298E+001, 4.9948179E-002, 4.9948179E-002
 1.3650462E+001, 6.7097193E+002,-2.6697109E+002,-3.4115625E+002,-2.3240091E+000, 1.5995205E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0131823E+000, 7.6515787E+001, 4.4398381E-002, 4.4398381E-002
 1.3681721E+001, 6.4336408E+002,-2.7836405E+002,-3.3510145E+002,-3.2119853E+000, 1.8032643E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0235113E+001, 4.4719247E+001, 4.4398381E-002, 4.4398381E-002
 1.3712979E+001, 5.9759225E+002,-2.5659437E+002,-3.5280259E+002,-3.7835897E+000, 1.8829486E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8218026E+001, 3.2411887E+000, 4.4398381E-002, 4.4398381E-002
 1.3741989E+001, 5.8694230E+002,-2.4931098E+002,-3.8644295E+002,-3.9455068E+000, 1.9507162E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7797592E+001,-3.3249969E+001, 4.4398381E-002, 4.4398381E-002
 1.3775002E+001, 5.8132344E+002,-2.4627881E+002,-4.3391335E+002,-3.7704589E+000, 2.0107449E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5963144E+001,-8.2531734E+001, 4.4398381E-002, 4.4398381E-002
 1.3800242E+001, 6.1393743E+002,-2.5080425E+002,-4.7458199E+002,-3.0869038E+000, 2.1058108E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3504851E+001,-9.3477602E+001, 4.4398381E-002, 4.4398381E-002
 1.3830809E+001, 6.1427148E+002,-2.5374080E+002,-4.7160353E+002,-2.6748034E+000, 2.2075680E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0946630E+001,-9.1671981E+001, 4.4398381E-002, 4.4398381E-002
 1.3863318E+001, 6.0692784E+002,-2.5272980E+002,-4.3945855E+002,-2.8874882E+000, 2.2560006E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4637487E+001,-6.5587993E+001, 4.4398381E-002, 4.4398381E-002
