s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.9529739E+001, 9.6967129E+001,-3.0968576E+001,-4.5671925E+001,-1.3453598E+001, 3.4388171E-001, 0.0000000E+000, 0.0000000E+000, 7.4188797E+000, 7.2169109E+000, 1.9135331E-003, 1.9135331E-003
 2.9589468E+001, 9.3778012E+001,-2.9721786E+001,-4.5348424E+001,-1.3335007E+001, 3.3864321E-001, 0.0000000E+000, 0.0000000E+000, 6.2220494E+000, 5.7114379E+000, 1.9135331E-003, 1.9135331E-003
 2.9649197E+001, 9.5633990E+001,-3.1632541E+001,-4.5242325E+001,-1.3210558E+001, 3.3784140E-001, 0.0000000E+000, 0.0000000E+000, 5.9221767E+000, 5.8864082E+000, 1.9135331E-003, 1.9135331E-003
 2.9710421E+001, 9.6566131E+001,-3.2812708E+001,-4.5363571E+001,-1.3111316E+001, 3.4136341E-001, 0.0000000E+000, 0.0000000E+000, 5.9286166E+000, 5.6199008E+000, 1.9135331E-003, 1.9135331E-003
 2.9776121E+001, 9.7473212E+001,-3.3447088E+001,-4.5876147E+001,-1.2990917E+001, 3.4521666E-001, 0.0000000E+000, 0.0000000E+000, 5.5669034E+000, 5.5042772E+000, 1.9135331E-003, 1.9135331E-003
 2.9825397E+001, 9.6755332E+001,-3.2563823E+001,-4.6104507E+001,-1.2866785E+001, 3.4634607E-001, 0.0000000E+000, 0.0000000E+000, 5.4694974E+000, 5.5665640E+000, 1.9135331E-003, 1.9135331E-003
 2.9894386E+001, 9.7276175E+001,-3.3665365E+001,-4.6280628E+001,-1.2709671E+001, 3.4466348E-001, 0.0000000E+000, 0.0000000E+000, 4.9738738E+000, 4.9651749E+000, 1.9135331E-003, 1.9135331E-003
 2.9948589E+001, 9.9128602E+001,-3.4693654E+001,-4.6667711E+001,-1.2545142E+001, 3.4378597E-001, 0.0000000E+000, 0.0000000E+000, 5.4581954E+000, 5.5658815E+000, 1.9135331E-003, 1.9135331E-003
 3.0002794E+001, 9.9995191E+001,-3.5175891E+001,-4.7014147E+001,-1.2411678E+001, 3.4611996E-001, 0.0000000E+000, 0.0000000E+000, 5.9247407E+000, 5.7395944E+000, 1.9135331E-003, 1.9135331E-003
 3.0075066E+001, 1.0293286E+002,-3.5710479E+001,-4.7280559E+001,-1.2287413E+001, 3.5200794E-001, 0.0000000E+000, 0.0000000E+000, 6.9122743E+000, 8.0064153E+000, 1.9135331E-003, 1.9135331E-003
 3.0129271E+001, 1.0535895E+002,-3.4605218E+001,-4.7485848E+001,-1.2242501E+001, 3.5573076E-001, 0.0000000E+000, 0.0000000E+000, 1.0843099E+001, 1.1381119E+001, 1.9135331E-003, 1.9135331E-003
 3.0183475E+001, 1.0237101E+002,-3.2756908E+001,-4.7178536E+001,-1.2275199E+001, 3.5620039E-001, 0.0000000E+000, 0.0000000E+000, 1.1743417E+001, 1.0516566E+001, 1.9135331E-003, 1.9135331E-003
 3.0250172E+001, 9.9575374E+001,-3.2466568E+001,-4.7848676E+001,-1.2315930E+001, 3.5559909E-001, 0.0000000E+000, 0.0000000E+000, 7.7078763E+000, 7.2998000E+000, 1.9135331E-003, 1.9135331E-003
 3.0315010E+001, 1.0369105E+002,-3.3502118E+001,-4.8594517E+001,-1.2365930E+001, 3.5465982E-001, 0.0000000E+000, 0.0000000E+000, 8.5512575E+000, 9.5831504E+000, 1.9135331E-003, 1.9135331E-003
 3.0360167E+001, 1.1098054E+002,-3.5620958E+001,-4.9366918E+001,-1.2406966E+001, 3.5672291E-001, 0.0000000E+000, 0.0000000E+000, 1.2824953E+001, 1.3942425E+001, 1.9135331E-003, 1.9135331E-003
 3.0432533E+001, 1.1818286E+002,-3.8962359E+001,-5.0133356E+001,-1.2475403E+001, 3.5594814E-001, 0.0000000E+000, 0.0000000E+000, 1.6380677E+001, 1.6967693E+001, 1.9135331E-003, 1.9135331E-003
 3.0490427E+001, 1.1423421E+002,-3.8211962E+001,-5.0917115E+001,-1.2513132E+001, 3.5354428E-001, 0.0000000E+000, 0.0000000E+000, 1.4598477E+001, 1.2945550E+001, 1.9135331E-003, 1.9135331E-003
 3.0548323E+001, 1.0205909E+002,-3.2884802E+001,-5.1689195E+001,-1.2530756E+001, 3.5144029E-001, 0.0000000E+000, 0.0000000E+000, 7.2966135E+000, 5.3057769E+000, 1.9135331E-003, 1.9135331E-003
 3.0606216E+001, 9.4048783E+001,-3.0562447E+001,-5.2207563E+001,-1.2530976E+001, 3.4850278E-001, 0.0000000E+000, 0.0000000E+000, 3.5914168E-001,-9.0370038E-001, 1.9135331E-003, 1.9135331E-003
 3.0664110E+001, 8.9754344E+001,-2.9194108E+001,-5.2588728E+001,-1.2478024E+001, 3.4494428E-001, 0.0000000E+000, 0.0000000E+000,-3.7356662E+000,-4.1615721E+000, 1.9135331E-003, 1.9135331E-003
 3.0722004E+001, 8.9683218E+001,-2.9957890E+001,-5.2660341E+001,-1.2433743E+001, 3.4280929E-001, 0.0000000E+000, 0.0000000E+000,-4.8477055E+000,-5.0259470E+000, 1.9135331E-003, 1.9135331E-003
 3.0784241E+001, 8.9789756E+001,-2.9817145E+001,-5.2715642E+001,-1.2396511E+001, 3.4386570E-001, 0.0000000E+000, 0.0000000E+000,-4.8728739E+000,-4.7956760E+000, 1.9135331E-003, 1.9135331E-003
 3.0847923E+001, 9.1446202E+001,-3.0699857E+001,-5.2942115E+001,-1.2351689E+001, 3.4417407E-001, 0.0000000E+000, 0.0000000E+000,-4.3872274E+000,-4.2032847E+000, 1.9135331E-003, 1.9135331E-003
 3.0911606E+001, 9.5146655E+001,-3.1879345E+001,-5.3106993E+001,-1.2336628E+001, 3.4446494E-001, 0.0000000E+000, 0.0000000E+000,-2.5072013E+000,-1.8318461E+000, 1.9135331E-003, 1.9135331E-003
 3.0975290E+001, 9.9865027E+001,-3.3776919E+001,-5.3268483E+001,-1.2353588E+001, 3.4647317E-001, 0.0000000E+000, 0.0000000E+000, 3.1124888E-001, 8.1250958E-001, 1.9135331E-003, 1.9135331E-003
 3.1027828E+001, 1.0232520E+002,-3.5271457E+001,-5.3480005E+001,-1.2396671E+001, 3.4772618E-001, 0.0000000E+000, 0.0000000E+000, 1.7672348E+000, 1.5247964E+000, 1.9135331E-003, 1.9135331E-003
 3.1080368E+001, 1.0182966E+002,-3.5517969E+001,-5.3682907E+001,-1.2417496E+001, 3.4979638E-001, 0.0000000E+000, 0.0000000E+000, 8.2250122E-001, 5.6108436E-001, 1.9135331E-003, 1.9135331E-003
 3.1150419E+001, 9.9997177E+001,-3.4421693E+001,-5.3731226E+001,-1.2462963E+001, 3.5419191E-001, 0.0000000E+000, 0.0000000E+000, 1.4451277E-001,-2.6451328E-001, 1.9135331E-003, 1.9135331E-003
 3.1202959E+001, 9.8171247E+001,-3.3274655E+001,-5.3828217E+001,-1.2528305E+001, 3.5792596E-001, 0.0000000E+000, 0.0000000E+000,-1.1260327E+000,-1.1020038E+000, 1.9135331E-003, 1.9135331E-003
 3.1273010E+001, 1.0148962E+002,-3.4303952E+001,-5.3525747E+001,-1.2576426E+001, 3.5936812E-001, 0.0000000E+000, 0.0000000E+000, 6.1124556E-001, 1.4428633E+000, 1.9135331E-003, 1.9135331E-003
 3.1325548E+001, 1.0639736E+002,-3.5740766E+001,-5.3058353E+001,-1.2647599E+001, 3.5987837E-001, 0.0000000E+000, 0.0000000E+000, 4.7711464E+000, 5.3105216E+000, 1.9135331E-003, 1.9135331E-003
 3.1395601E+001, 1.0927788E+002,-3.7681810E+001,-5.2717365E+001,-1.2723950E+001, 3.5882729E-001, 0.0000000E+000, 0.0000000E+000, 6.4685767E+000, 6.5135816E+000, 1.9135331E-003, 1.9135331E-003
 3.1445656E+001, 1.0547912E+002,-3.5745776E+001,-5.2459977E+001,-1.2771737E+001, 3.5524250E-001, 0.0000000E+000, 0.0000000E+000, 5.5387093E+000, 4.8568700E+000, 1.9135331E-003, 1.9135331E-003
 3.1505775E+001, 1.0123121E+002,-3.3275921E+001,-5.2344049E+001,-1.2767276E+001, 3.5194921E-001, 0.0000000E+000, 0.0000000E+000, 4.2606986E+000, 3.1959151E+000, 1.9135331E-003, 1.9135331E-003
 3.1560635E+001, 9.9598541E+001,-3.2317959E+001,-5.2428399E+001,-1.2715990E+001, 3.5008922E-001, 0.0000000E+000, 0.0000000E+000, 2.1607509E+000, 2.4862827E+000, 1.9135331E-003, 1.9135331E-003
 3.1627020E+001, 1.0366380E+002,-3.4118918E+001,-5.2386083E+001,-1.2665357E+001, 3.4152560E-001, 0.0000000E+000, 0.0000000E+000, 4.3285293E+000, 4.8349629E+000, 1.9135331E-003, 1.9135331E-003
 3.1680128E+001, 1.0620024E+002,-3.5114938E+001,-5.2515235E+001,-1.2637765E+001, 3.3656573E-001, 0.0000000E+000, 0.0000000E+000, 6.2475225E+000, 6.2688633E+000, 1.9135331E-003, 1.9135331E-003
 3.1747839E+001, 1.0367599E+002,-3.3612511E+001,-5.2401915E+001,-1.2579579E+001, 3.3217026E-001, 0.0000000E+000, 0.0000000E+000, 5.8630448E+000, 5.4141594E+000, 1.9135331E-003, 1.9135331E-003
 3.1806257E+001, 1.0128226E+002,-3.3198608E+001,-5.2617825E+001,-1.2477198E+001, 3.2806789E-001, 0.0000000E+000, 0.0000000E+000, 3.8041871E+000, 3.3166956E+000, 1.9135331E-003, 1.9135331E-003
 3.1864676E+001, 1.0079200E+002,-3.2916864E+001,-5.2480712E+001,-1.2395105E+001, 3.2562555E-001, 0.0000000E+000, 0.0000000E+000, 3.2252851E+000, 3.3249432E+000, 1.9135331E-003, 1.9135331E-003
 3.1923094E+001, 1.0108837E+002,-3.3675028E+001,-5.2372253E+001,-1.2413294E+001, 3.2685188E-001, 0.0000000E+000, 0.0000000E+000, 3.2533546E+000, 2.9546461E+000, 1.9135331E-003, 1.9135331E-003
 3.1981514E+001, 9.8621229E+001,-3.3292660E+001,-5.2648825E+001,-1.2489519E+001, 3.3650036E-001, 0.0000000E+000, 0.0000000E+000, 1.3036337E+000, 5.2672656E-001, 1.9135331E-003, 1.9135331E-003
 3.2054535E+001, 9.7452813E+001,-3.2423200E+001,-5.2779583E+001,-1.2604826E+001, 3.4519702E-001, 0.0000000E+000, 0.0000000E+000,-7.6435901E-002,-9.5984317E-003, 1.9135331E-003, 1.9135331E-003
 3.2101273E+001, 1.0193924E+002,-3.3868944E+001,-5.2542984E+001,-1.2782607E+001, 3.4892699E-001, 0.0000000E+000, 0.0000000E+000, 2.0779472E+000, 3.0936289E+000, 1.9135331E-003, 1.9135331E-003
 3.2167137E+001, 1.0576345E+002,-3.6786178E+001,-5.2601740E+001,-1.2975768E+001, 3.5519022E-001, 0.0000000E+000, 0.0000000E+000, 4.1860781E+000, 3.7549583E+000, 1.9135331E-003, 1.9135331E-003
 3.2220154E+001, 1.0197104E+002,-3.4119120E+001,-5.2235337E+001,-1.3164951E+001, 3.5779690E-001, 0.0000000E+000, 0.0000000E+000, 3.3756380E+000, 2.8094257E+000, 1.9135331E-003, 1.9135331E-003
 3.2290840E+001, 9.9053651E+001,-3.3968748E+001,-5.2134513E+001,-1.3278164E+001, 3.5665280E-001, 0.0000000E+000, 0.0000000E+000, 6.8790439E-001, 2.8878253E-002, 1.9135331E-003, 1.9135331E-003
 3.2343853E+001, 9.9520796E+001,-3.2933384E+001,-5.2383953E+001,-1.3345202E+001, 3.5659187E-001, 0.0000000E+000, 0.0000000E+000, 7.5628413E-001, 1.2148491E+000, 1.9135331E-003, 1.9135331E-003
 3.2407242E+001, 9.8566908E+001,-3.2460427E+001,-5.2227701E+001,-1.3405401E+001, 3.5668793E-001, 0.0000000E+000, 0.0000000E+000, 1.1302861E+000, 8.3006663E-001, 1.9135331E-003, 1.9135331E-003
 3.2465839E+001, 9.8175532E+001,-3.3286336E+001,-5.2807730E+001,-1.3407243E+001, 3.5566450E-001, 0.0000000E+000, 0.0000000E+000,-6.7578741E-001,-9.7011214E-001, 1.9135331E-003, 1.9135331E-003
 3.2522839E+001, 9.8881815E+001,-3.1945970E+001,-5.2986492E+001,-1.3331545E+001, 3.5498694E-001, 0.0000000E+000, 0.0000000E+000, 4.2717162E-001, 9.7279501E-001, 1.9135331E-003, 1.9135331E-003
 3.2594090E+001, 1.0327730E+002,-3.3824340E+001,-5.2695342E+001,-1.3287971E+001, 3.5101810E-001, 0.0000000E+000, 0.0000000E+000, 3.5338825E+000, 3.8206628E+000, 1.9135331E-003, 1.9135331E-003
 3.2651089E+001, 1.0526689E+002,-3.3453338E+001,-5.2549024E+001,-1.3261051E+001, 3.3978113E-001, 0.0000000E+000, 0.0000000E+000, 5.9290741E+000, 6.3432569E+000, 1.9135331E-003, 1.9135331E-003
 3.2708092E+001, 1.0795144E+002,-3.5314302E+001,-5.2143303E+001,-1.3213740E+001, 3.3515252E-001, 0.0000000E+000, 0.0000000E+000, 7.8920123E+000, 7.6152496E+000, 1.9135331E-003, 1.9135331E-003
 3.2765091E+001, 1.0613212E+002,-3.4971197E+001,-5.1622197E+001,-1.3138652E+001, 3.3761910E-001, 0.0000000E+000, 0.0000000E+000, 7.0339102E+000, 6.7376922E+000, 1.9135331E-003, 1.9135331E-003
 3.2822090E+001, 1.0305604E+002,-3.3894661E+001,-5.1542513E+001,-1.3029839E+001, 3.3769939E-001, 0.0000000E+000, 0.0000000E+000, 5.4806937E+000, 4.9267265E+000, 1.9135331E-003, 1.9135331E-003
 3.2884792E+001, 1.0144603E+002,-3.3553565E+001,-5.0898464E+001,-1.2941605E+001, 3.3712535E-001, 0.0000000E+000, 0.0000000E+000, 4.6033303E+000, 4.3895247E+000, 1.9135331E-003, 1.9135331E-003
 3.2947491E+001, 1.0066542E+002,-3.3883457E+001,-5.0626279E+001,-1.2881949E+001, 3.4181411E-001, 0.0000000E+000, 0.0000000E+000, 4.0976919E+000, 3.6155529E+000, 1.9135331E-003, 1.9135331E-003
 3.3010193E+001, 9.6753668E+001,-3.3063128E+001,-5.0052702E+001,-1.2808080E+001, 3.4638953E-001, 0.0000000E+000, 0.0000000E+000, 2.1253780E+000, 1.1761462E+000, 1.9135331E-003, 1.9135331E-003
 3.3072891E+001, 9.5387623E+001,-3.2354787E+001,-4.9769388E+001,-1.2735520E+001, 3.4994632E-001, 0.0000000E+000, 0.0000000E+000, 6.9211423E-001, 8.7787583E-001, 1.9135331E-003, 1.9135331E-003
 3.3121483E+001, 9.8705249E+001,-3.4594006E+001,-4.9554589E+001,-1.2804104E+001, 3.5070288E-001, 0.0000000E+000, 0.0000000E+000, 2.0923758E+000, 2.1032531E+000, 1.9135331E-003, 1.9135331E-003
 3.3190456E+001, 9.9169599E+001,-3.4876780E+001,-4.9601536E+001,-1.2899493E+001, 3.5443572E-001, 0.0000000E+000, 0.0000000E+000, 2.1312416E+000, 2.1462261E+000, 1.9135331E-003, 1.9135331E-003
 3.3245632E+001, 9.8022135E+001,-3.3917957E+001,-5.0395254E+001,-1.3016798E+001, 3.5651875E-001, 0.0000000E+000, 0.0000000E+000, 1.3171014E+000, 1.0486437E+000, 1.9135331E-003, 1.9135331E-003
 3.3302532E+001, 9.7273602E+001,-3.3586663E+001,-5.1494818E+001,-1.3132165E+001, 3.5608737E-001, 0.0000000E+000, 0.0000000E+000,-1.8006612E-001,-5.8395554E-001, 1.9135331E-003, 1.9135331E-003
 3.3369019E+001, 9.8243416E+001,-3.3135284E+001,-5.2461683E+001,-1.3235290E+001, 3.5614224E-001, 0.0000000E+000, 0.0000000E+000,-3.6967550E-001,-2.3269916E-001, 1.9135331E-003, 1.9135331E-003
 3.3425854E+001, 1.0184512E+002,-3.4121217E+001,-5.3338737E+001,-1.3330156E+001, 3.5684745E-001, 0.0000000E+000, 0.0000000E+000, 9.0780906E-001, 1.4118550E+000, 1.9135331E-003, 1.9135331E-003
 3.3482689E+001, 1.0332605E+002,-3.5213767E+001,-5.3849276E+001,-1.3378462E+001, 3.5436882E-001, 0.0000000E+000, 0.0000000E+000, 1.4800359E+000, 1.2389184E+000, 1.9135331E-003, 1.9135331E-003
 3.3553734E+001, 1.0516155E+002,-3.3954176E+001,-5.4200318E+001,-1.3349163E+001, 3.5460151E-001, 0.0000000E+000, 0.0000000E+000, 3.2088262E+000, 4.0124927E+000, 1.9135331E-003, 1.9135331E-003
 3.3610569E+001, 1.0508551E+002,-3.3628266E+001,-5.4127580E+001,-1.3326866E+001, 3.5107121E-001, 0.0000000E+000, 0.0000000E+000, 5.1873257E+000, 4.3538728E+000, 1.9135331E-003, 1.9135331E-003
 3.3667404E+001, 1.0058139E+002,-3.2905944E+001,-5.4212658E+001,-1.3306155E+001, 3.5000666E-001, 0.0000000E+000, 0.0000000E+000, 1.5923017E+000, 5.0663968E-001, 1.9135331E-003, 1.9135331E-003
 3.3724239E+001, 9.7560094E+001,-3.1574334E+001,-5.4253071E+001,-1.3220349E+001, 3.4943892E-001, 0.0000000E+000, 0.0000000E+000,-9.0210303E-001,-1.1382213E+000, 1.9135331E-003, 1.9135331E-003
 3.3781075E+001, 9.9045523E+001,-3.2688317E+001,-5.4315802E+001,-1.3141690E+001, 3.4957426E-001, 0.0000000E+000, 0.0000000E+000,-1.0284141E+000,-7.5071108E-001, 1.9135331E-003, 1.9135331E-003
 3.3840752E+001, 9.9471659E+001,-3.3395252E+001,-5.4116143E+001,-1.3037935E+001, 3.4951758E-001, 0.0000000E+000, 0.0000000E+000,-2.0205831E-001,-7.2815401E-001, 1.9135331E-003, 1.9135331E-003
 3.3903271E+001, 9.8410621E+001,-3.4104726E+001,-5.4218896E+001,-1.2886568E+001, 3.4907760E-001, 0.0000000E+000, 0.0000000E+000,-1.8838941E+000,-2.4504910E+000, 1.9135331E-003, 1.9135331E-003
 3.3965790E+001, 9.9645575E+001,-3.3847772E+001,-5.4295589E+001,-1.2789299E+001, 3.5166819E-001, 0.0000000E+000, 0.0000000E+000,-1.6466239E+000,-9.3541687E-001, 1.9135331E-003, 1.9135331E-003
 3.4028309E+001, 1.0409261E+002,-3.5882985E+001,-5.4053545E+001,-1.2819454E+001, 3.5387699E-001, 0.0000000E+000, 0.0000000E+000, 1.2707158E+000, 1.6904983E+000, 1.9135331E-003, 1.9135331E-003
 3.4090828E+001, 1.0713330E+002,-3.7807077E+001,-5.3939247E+001,-1.3007943E+001, 3.5207442E-001, 0.0000000E+000, 0.0000000E+000, 2.9477255E+000, 2.7311037E+000, 1.9135331E-003, 1.9135331E-003
 3.4142406E+001, 1.0019579E+002,-3.5097842E+001,-5.4434256E+001,-1.3178997E+001, 3.5075174E-001, 0.0000000E+000, 0.0000000E+000,-8.7881394E-001,-2.1645568E+000, 1.9135331E-003, 1.9135331E-003
 3.4211178E+001, 9.4925774E+001,-3.1106854E+001,-5.4619852E+001,-1.3324078E+001, 3.5017556E-001, 0.0000000E+000, 0.0000000E+000,-3.4430049E+000,-3.7748342E+000, 1.9135331E-003, 1.9135331E-003
 3.4262756E+001, 9.4592761E+001,-3.1991970E+001,-5.4426176E+001,-1.3490507E+001, 3.5440398E-001, 0.0000000E+000, 0.0000000E+000,-4.3959761E+000,-4.9614886E+000, 1.9135331E-003, 1.9135331E-003
 3.4336685E+001, 9.0346548E+001,-2.9899334E+001,-5.4614979E+001,-1.3572942E+001, 3.5505713E-001, 0.0000000E+000, 0.0000000E+000,-6.8135600E+000,-7.3856505E+000, 1.9135331E-003, 1.9135331E-003
 3.4386417E+001, 9.0702060E+001,-3.0134530E+001,-5.4605271E+001,-1.3626653E+001, 3.5684835E-001, 0.0000000E+000, 0.0000000E+000,-7.3072465E+000,-7.3075454E+000, 1.9135331E-003, 1.9135331E-003
 3.4452728E+001, 9.2686057E+001,-3.0257344E+001,-5.4833409E+001,-1.3644396E+001, 3.5380314E-001, 0.0000000E+000, 0.0000000E+000,-6.2733245E+000,-5.6952892E+000, 1.9135331E-003, 1.9135331E-003
 3.4502460E+001, 9.7691520E+001,-3.1940334E+001,-5.4623758E+001,-1.3669680E+001, 3.4809906E-001, 0.0000000E+000, 0.0000000E+000,-3.0809827E+000,-2.1941540E+000, 1.9135331E-003, 1.9135331E-003
 3.4568771E+001, 9.8709708E+001,-3.2439950E+001,-5.4922178E+001,-1.3730425E+001, 3.4388872E-001, 0.0000000E+000, 0.0000000E+000,-1.6099360E+000,-2.0389560E+000, 1.9135331E-003, 1.9135331E-003
 3.4635078E+001, 9.8065224E+001,-3.2233908E+001,-5.5149966E+001,-1.3779001E+001, 3.4426674E-001, 0.0000000E+000, 0.0000000E+000,-2.4285827E+000,-2.7533841E+000, 1.9135331E-003, 1.9135331E-003
 3.4684811E+001, 9.7494437E+001,-3.2065254E+001,-5.5359822E+001,-1.3761252E+001, 3.4383110E-001, 0.0000000E+000, 0.0000000E+000,-3.2229333E+000,-3.3480590E+000, 1.9135331E-003, 1.9135331E-003
 3.4751122E+001, 9.8662667E+001,-3.3683431E+001,-5.5756389E+001,-1.3784869E+001, 3.3875372E-001, 0.0000000E+000, 0.0000000E+000,-3.7242368E+000,-4.2232674E+000, 1.9135331E-003, 1.9135331E-003
 3.4800854E+001, 1.0132230E+002,-3.4729774E+001,-5.5693431E+001,-1.3854514E+001, 3.3865107E-001, 0.0000000E+000, 0.0000000E+000,-3.2271285E+000,-2.6167643E+000, 1.9135331E-003, 1.9135331E-003
 3.4867165E+001, 1.0124892E+002,-3.3791460E+001,-5.5793105E+001,-1.3906131E+001, 3.3319440E-001, 0.0000000E+000, 0.0000000E+000,-1.9483754E+000,-1.9085843E+000, 1.9135331E-003, 1.9135331E-003
 3.4933475E+001, 1.0013106E+002,-3.3370977E+001,-5.5660320E+001,-1.3867934E+001, 3.3165155E-001, 0.0000000E+000, 0.0000000E+000,-1.7901615E+000,-2.4365196E+000, 1.9135331E-003, 1.9135331E-003
 3.4983208E+001, 9.5034518E+001,-3.2222283E+001,-5.5603378E+001,-1.3753042E+001, 3.3387987E-001, 0.0000000E+000, 0.0000000E+000,-5.0588762E+000,-6.2103043E+000, 1.9135331E-003, 1.9135331E-003
 3.5049519E+001, 9.4038354E+001,-3.1906012E+001,-5.6052016E+001,-1.3617161E+001, 3.3872146E-001, 0.0000000E+000, 0.0000000E+000,-7.1961600E+000,-7.1981136E+000, 1.9135331E-003, 1.9135331E-003
 3.5117485E+001, 9.6415269E+001,-3.2299328E+001,-5.6058949E+001,-1.3505955E+001, 3.4108236E-001, 0.0000000E+000, 0.0000000E+000,-5.3949642E+000,-5.1078810E+000, 1.9135331E-003, 1.9135331E-003
 3.5172192E+001, 1.0045251E+002,-3.2961248E+001,-5.6683104E+001,-1.3481962E+001, 3.4815156E-001, 0.0000000E+000, 0.0000000E+000,-3.7685845E+000,-2.3256499E+000, 1.9135331E-003, 1.9135331E-003
 3.5226894E+001, 1.0958570E+002,-3.7262757E+001,-5.6780747E+001,-1.3555254E+001, 3.5237358E-001, 0.0000000E+000, 0.0000000E+000, 8.4143193E-001, 2.3393135E+000, 1.9135331E-003, 1.9135331E-003
 3.5281601E+001, 1.1649903E+002,-4.0558869E+001,-5.6741712E+001,-1.3697982E+001, 3.5674928E-001, 0.0000000E+000, 0.0000000E+000, 5.1040750E+000, 5.8572154E+000, 1.9135331E-003, 1.9135331E-003
 3.5354542E+001, 1.1593148E+002,-4.0301463E+001,-5.6309511E+001,-1.3834950E+001, 3.5424272E-001, 0.0000000E+000, 0.0000000E+000, 6.7686622E+000, 5.8398034E+000, 1.9135331E-003, 1.9135331E-003
 3.5409248E+001, 1.0616976E+002,-3.4363027E+001,-5.5941692E+001,-1.3885064E+001, 3.5233575E-001, 0.0000000E+000, 0.0000000E+000, 3.3804408E+000, 2.3323164E+000, 1.9135331E-003, 1.9135331E-003
 3.5463955E+001, 1.0383096E+002,-3.3725221E+001,-5.5919955E+001,-1.3950743E+001, 3.5143153E-001, 0.0000000E+000, 0.0000000E+000, 1.1343955E+000, 5.8647518E-001, 1.9135331E-003, 1.9135331E-003
 3.5524132E+001, 1.0184563E+002,-3.3531919E+001,-5.5626898E+001,-1.4004876E+001, 3.4303334E-001, 0.0000000E+000, 0.0000000E+000,-3.5206526E-001,-9.7502598E-001, 1.9135331E-003, 1.9135331E-003
 3.5584305E+001, 9.8116607E+001,-3.1186536E+001,-5.5818630E+001,-1.4052362E+001, 3.3845799E-001, 0.0000000E+000, 0.0000000E+000,-1.8799499E+000,-2.6024623E+000, 1.9135331E-003, 1.9135331E-003
 3.5642399E+001, 9.3769946E+001,-3.0079794E+001,-5.5506593E+001,-1.4148866E+001, 3.3772487E-001, 0.0000000E+000, 0.0000000E+000,-4.2953990E+000,-5.6275829E+000, 1.9135331E-003, 1.9135331E-003
 3.5714302E+001, 9.0680013E+001,-3.0878518E+001,-5.6075253E+001,-1.4188635E+001, 3.3899397E-001, 0.0000000E+000, 0.0000000E+000,-9.2798686E+000,-1.0123399E+001, 1.9135331E-003, 1.9135331E-003
 3.5768227E+001, 9.0292161E+001,-2.9788396E+001,-5.6208406E+001,-1.4209107E+001, 3.4000760E-001, 0.0000000E+000, 0.0000000E+000,-9.9204806E+000,-9.5737409E+000, 1.9135331E-003, 1.9135331E-003
 3.5822155E+001, 9.2567382E+001,-3.0756037E+001,-5.5881776E+001,-1.4186204E+001, 3.4468424E-001, 0.0000000E+000, 0.0000000E+000,-7.8111090E+000,-7.9119509E+000, 1.9135331E-003, 1.9135331E-003
 3.5894054E+001, 9.5928571E+001,-3.3147211E+001,-5.5962691E+001,-1.4157228E+001, 3.5147340E-001, 0.0000000E+000, 0.0000000E+000,-7.1030758E+000,-6.9870862E+000, 1.9135331E-003, 1.9135331E-003
 3.5945904E+001, 9.9392047E+001,-3.3593660E+001,-5.5766317E+001,-1.4128363E+001, 3.5629956E-001, 0.0000000E+000, 0.0000000E+000,-5.2638921E+000,-3.7399929E+000, 1.9135331E-003, 1.9135331E-003
 3.6009487E+001, 1.0610723E+002,-3.6522235E+001,-5.5367665E+001,-1.4147004E+001, 3.5509525E-001, 0.0000000E+000, 0.0000000E+000,-6.6272814E-001, 4.2542099E-001, 1.9135331E-003, 1.9135331E-003
 3.6061943E+001, 1.1403881E+002,-3.9051383E+001,-5.5322202E+001,-1.4214632E+001, 3.5216135E-001, 0.0000000E+000, 0.0000000E+000, 4.6367744E+000, 5.8027536E+000, 1.9135331E-003, 1.9135331E-003
 3.6136276E+001, 1.0690191E+002,-3.6374358E+001,-5.4673137E+001,-1.4254908E+001, 3.4754276E-001, 0.0000000E+000, 0.0000000E+000, 3.8783514E+000, 1.9470467E+000, 1.9135331E-003, 1.9135331E-003
 3.6186165E+001, 9.4902760E+001,-3.0475205E+001,-5.4589180E+001,-1.4231873E+001, 3.4671662E-001, 0.0000000E+000, 0.0000000E+000,-2.7545789E+000,-4.0467816E+000, 1.9135331E-003, 1.9135331E-003
 3.6252686E+001, 9.0780654E+001,-2.8283394E+001,-5.4260800E+001,-1.4145939E+001, 3.4363256E-001, 0.0000000E+000, 0.0000000E+000,-5.0581553E+000,-5.5658465E+000, 1.9135331E-003, 1.9135331E-003
 3.6302578E+001, 9.0560398E+001,-2.7890663E+001,-5.4584064E+001,-1.4022425E+001, 3.4194498E-001, 0.0000000E+000, 0.0000000E+000,-5.6697468E+000,-5.5948083E+000, 1.9135331E-003, 1.9135331E-003
 3.6369099E+001, 9.4033810E+001,-2.9380307E+001,-5.4406373E+001,-1.3911470E+001, 3.4024521E-001, 0.0000000E+000, 0.0000000E+000,-3.7938772E+000,-3.3240949E+000, 1.9135331E-003, 1.9135331E-003
 3.6435619E+001, 1.0025920E+002,-3.4291466E+001,-5.4452522E+001,-1.3809236E+001, 3.3677939E-001, 0.0000000E+000, 0.0000000E+000,-2.0893894E+000,-1.9572429E+000, 1.9135331E-003, 1.9135331E-003
