s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.0407145E+001, 1.0406982E+002,-3.1987715E+001,-6.2635386E+001,-1.0692351E+001, 3.7823193E-001, 0.0000000E+000, 0.0000000E+000, 4.6334898E-001,-8.6740280E-001, 1.9135331E-003, 1.9135331E-003
 3.0450714E+001, 1.0304219E+002,-3.2674827E+001,-6.2453743E+001,-1.0715239E+001, 3.7675340E-001, 0.0000000E+000, 0.0000000E+000,-1.2417938E+000,-2.4248661E+000, 1.9135331E-003, 1.9135331E-003
 3.0494284E+001, 9.9916251E+001,-3.1146072E+001,-6.2370987E+001,-1.0740887E+001, 3.7697659E-001, 0.0000000E+000, 0.0000000E+000,-2.5112793E+000,-3.9647187E+000, 1.9135331E-003, 1.9135331E-003
 3.0581421E+001, 9.7302622E+001,-2.9273502E+001,-6.2552019E+001,-1.0788180E+001, 3.7767718E-001, 0.0000000E+000, 0.0000000E+000,-3.8680993E+000,-4.9334021E+000, 1.9135331E-003, 1.9135331E-003
 3.0624990E+001, 9.6100447E+001,-2.9355465E+001,-6.2368441E+001,-1.0847334E+001, 3.7740431E-001, 0.0000000E+000, 0.0000000E+000,-5.3501379E+000,-6.0933891E+000, 1.9135331E-003, 1.9135331E-003
 3.0668560E+001, 9.6865432E+001,-2.9939312E+001,-6.2891524E+001,-1.0894540E+001, 3.7706107E-001, 0.0000000E+000, 0.0000000E+000,-6.2240502E+000,-6.4828827E+000, 1.9135331E-003, 1.9135331E-003
 3.0755697E+001, 9.6022236E+001,-3.2166524E+001,-6.2698454E+001,-1.0978938E+001, 3.7560524E-001, 0.0000000E+000, 0.0000000E+000,-7.5680476E+000,-9.4460735E+000, 1.9135331E-003, 1.9135331E-003
 3.0799267E+001, 9.7468890E+001,-3.3067191E+001,-6.4099764E+001,-1.1070129E+001, 3.7491763E-001, 0.0000000E+000, 0.0000000E+000,-1.0092549E+001,-1.0393276E+001, 1.9135331E-003, 1.9135331E-003
 3.0842836E+001, 9.4468579E+001,-3.3594789E+001,-6.3961742E+001,-1.1146795E+001, 3.7439011E-001, 0.0000000E+000, 0.0000000E+000,-1.0753196E+001,-1.3860357E+001, 1.9135331E-003, 1.9135331E-003
 3.0929976E+001, 9.5831438E+001,-3.1657124E+001,-6.4792175E+001,-1.1250317E+001, 3.7425134E-001, 0.0000000E+000, 0.0000000E+000,-1.2749963E+001,-1.1493926E+001, 1.9135331E-003, 1.9135331E-003
 3.0973545E+001, 9.6314831E+001,-3.1781571E+001,-6.5301606E+001,-1.1382546E+001, 3.7479128E-001, 0.0000000E+000, 0.0000000E+000,-1.1522586E+001,-1.1776100E+001, 1.9135331E-003, 1.9135331E-003
 3.1060682E+001, 9.9985936E+001,-3.2003383E+001,-6.6201843E+001,-1.1496849E+001, 3.7579781E-001, 0.0000000E+000, 0.0000000E+000,-1.0610746E+001,-9.3403407E+000, 1.9135331E-003, 1.9135331E-003
 3.1104252E+001, 1.0082432E+002,-3.3199475E+001,-6.6145508E+001,-1.1596561E+001, 3.7667055E-001, 0.0000000E+000, 0.0000000E+000,-9.0431135E+000,-9.7405499E+000, 1.9135331E-003, 1.9135331E-003
 3.1147821E+001, 1.0501965E+002,-3.3097350E+001,-6.6893034E+001,-1.1630127E+001, 3.7697535E-001, 0.0000000E+000, 0.0000000E+000,-9.0815738E+000,-6.2238868E+000, 1.9135331E-003, 1.9135331E-003
 3.1234959E+001, 1.0556624E+002,-3.4956288E+001,-6.7502073E+001,-1.1682954E+001, 3.7740895E-001, 0.0000000E+000, 0.0000000E+000,-6.9765830E+000,-8.1976695E+000, 1.9135331E-003, 1.9135331E-003
 3.1282887E+001, 1.0627076E+002,-3.5142598E+001,-6.7577314E+001,-1.1682387E+001, 3.7694588E-001, 0.0000000E+000, 0.0000000E+000,-7.7686804E+000,-7.7545904E+000, 1.9135331E-003, 1.9135331E-003
 3.1330812E+001, 1.0475738E+002,-3.5229607E+001,-6.8364305E+001,-1.1674261E+001, 3.7766496E-001, 0.0000000E+000, 0.0000000E+000,-8.3842409E+000,-1.0133129E+001, 1.9135331E-003, 1.9135331E-003
 3.1426664E+001, 1.0291610E+002,-3.3491455E+001,-6.8157521E+001,-1.1623735E+001, 3.7821955E-001, 0.0000000E+000, 0.0000000E+000,-9.3562638E+000,-9.9783880E+000, 1.9135331E-003, 1.9135331E-003
 3.1474590E+001, 1.0009912E+002,-3.2559464E+001,-6.8141296E+001,-1.1564895E+001, 3.7989254E-001, 0.0000000E+000, 0.0000000E+000,-1.0060131E+001,-1.1786640E+001, 1.9135331E-003, 1.9135331E-003
 3.1522516E+001, 1.0003667E+002,-3.1589063E+001,-6.7957864E+001,-1.1514770E+001, 3.8021690E-001, 0.0000000E+000, 0.0000000E+000,-1.0864344E+001,-1.0644808E+001, 1.9135331E-003, 1.9135331E-003
 3.1570442E+001, 1.0059444E+002,-3.2304114E+001,-6.8615677E+001,-1.1475575E+001, 3.8102921E-001, 0.0000000E+000, 0.0000000E+000,-1.1065781E+001,-1.1419899E+001, 1.9135331E-003, 1.9135331E-003
 3.1666294E+001, 9.8995297E+001,-3.3959753E+001,-6.7478678E+001,-1.1412067E+001, 3.8018574E-001, 0.0000000E+000, 0.0000000E+000,-1.1929322E+001,-1.3475015E+001, 1.9135331E-003, 1.9135331E-003
 3.1714220E+001, 9.8865091E+001,-3.4597554E+001,-6.8111654E+001,-1.1343538E+001, 3.7977377E-001, 0.0000000E+000, 0.0000000E+000,-1.3984969E+001,-1.4807881E+001, 1.9135331E-003, 1.9135331E-003
 3.1762146E+001, 9.5576461E+001,-3.3942740E+001,-6.7288424E+001,-1.1306378E+001, 3.7849393E-001, 0.0000000E+000, 0.0000000E+000,-1.4348067E+001,-1.6582588E+001, 1.9135331E-003, 1.9135331E-003
 3.1810074E+001, 9.7579223E+001,-3.1048997E+001,-6.7288109E+001,-1.1257333E+001, 3.7727472E-001, 0.0000000E+000, 0.0000000E+000,-1.5483614E+001,-1.1637942E+001, 1.9135331E-003, 1.9135331E-003
 3.1905926E+001, 9.5970004E+001,-3.1270564E+001,-6.6937754E+001,-1.1173890E+001, 3.7592367E-001, 0.0000000E+000, 0.0000000E+000,-1.2049396E+001,-1.3036279E+001, 1.9135331E-003, 1.9135331E-003
 3.1953852E+001, 9.8737184E+001,-2.9657600E+001,-6.6434983E+001,-1.1071609E+001, 3.7424181E-001, 0.0000000E+000, 0.0000000E+000,-1.2045997E+001,-8.0527661E+000, 1.9135331E-003, 1.9135331E-003
 3.2001778E+001, 9.7887501E+001,-3.2118301E+001,-6.6636373E+001,-1.1107237E+001, 3.7281443E-001, 0.0000000E+000, 0.0000000E+000,-8.5129977E+000,-1.1601596E+001, 1.9135331E-003, 1.9135331E-003
 3.2049706E+001, 9.8044296E+001,-3.1493397E+001,-6.4863378E+001,-1.1258082E+001, 3.7138076E-001, 0.0000000E+000, 0.0000000E+000,-1.0041584E+001,-9.1991802E+000, 1.9135331E-003, 1.9135331E-003
 3.2145557E+001, 9.8346984E+001,-3.2779311E+001,-6.5407436E+001,-1.1292160E+001, 3.6975284E-001, 0.0000000E+000, 0.0000000E+000,-9.1307897E+000,-1.0762170E+001, 1.9135331E-003, 1.9135331E-003
 3.2193481E+001, 9.8402243E+001,-3.1459907E+001,-6.3599832E+001,-1.1292419E+001, 3.6804847E-001, 0.0000000E+000, 0.0000000E+000,-1.1937009E+001,-7.5818663E+000, 1.9135331E-003, 1.9135331E-003
 3.2241409E+001, 9.9716700E+001,-3.2521298E+001,-6.5410132E+001,-1.1331790E+001, 3.6882086E-001, 0.0000000E+000, 0.0000000E+000,-8.8224718E+000,-9.1776990E+000, 1.9135331E-003, 1.9135331E-003
 3.2289333E+001, 9.7527044E+001,-3.4917908E+001,-6.3150420E+001,-1.1367559E+001, 3.6777321E-001, 0.0000000E+000, 0.0000000E+000,-7.3792499E+000,-1.1541070E+001, 1.9135331E-003, 1.9135331E-003
 3.2389980E+001, 1.0166304E+002,-3.3900161E+001,-6.3566194E+001,-1.1384184E+001, 3.6964561E-001, 0.0000000E+000, 0.0000000E+000,-7.1257847E+000,-6.8178583E+000, 1.9135331E-003, 1.9135331E-003
 3.2442699E+001, 1.0077768E+002,-3.5809562E+001,-6.0991702E+001,-1.1414752E+001, 3.7033772E-001, 0.0000000E+000, 0.0000000E+000,-6.7954677E+000,-7.0680014E+000, 1.9135331E-003, 1.9135331E-003
 3.2495419E+001, 1.0413666E+002,-3.2493114E+001,-6.2375772E+001,-1.1412870E+001, 3.7311066E-001, 0.0000000E+000, 0.0000000E+000,-7.5413725E+000,-1.7719878E+000, 1.9135331E-003, 1.9135331E-003
 3.2548134E+001, 9.8190121E+001,-3.6692913E+001,-6.1440098E+001,-1.1474386E+001, 3.7462910E-001, 0.0000000E+000, 0.0000000E+000,-2.0633978E+000,-1.1042646E+001, 1.9135331E-003, 1.9135331E-003
 3.2600853E+001, 9.7037225E+001,-2.9401646E+001,-5.9035469E+001,-1.1421861E+001, 3.7491200E-001, 0.0000000E+000, 0.0000000E+000,-9.3783953E+000,-2.4468391E+000, 1.9135331E-003, 1.9135331E-003
 3.2653572E+001, 1.0258373E+002,-2.9495827E+001,-6.0281115E+001,-1.1451782E+001, 3.7685256E-001, 0.0000000E+000, 0.0000000E+000,-3.0788560E+000, 1.7318619E+000, 1.9135331E-003, 1.9135331E-003
 3.2706291E+001, 1.0000846E+002,-3.3749472E+001,-5.8655689E+001,-1.1521617E+001, 3.7733729E-001, 0.0000000E+000, 0.0000000E+000, 1.7515332E+000,-3.5409777E+000, 1.9135331E-003, 1.9135331E-003
 3.2811729E+001, 1.0204495E+002,-3.0760408E+001,-5.8108929E+001,-1.1498244E+001, 3.7803224E-001, 0.0000000E+000, 0.0000000E+000,-6.9674844E-001, 2.0554003E+000, 1.9135331E-003, 1.9135331E-003
 3.2864449E+001, 9.9659886E+001,-3.3563817E+001,-5.7026513E+001,-1.1518377E+001, 3.7822387E-001, 0.0000000E+000, 0.0000000E+000, 2.8637540E+000,-2.0705973E+000, 1.9135331E-003, 1.9135331E-003
 3.2917168E+001, 1.0321118E+002,-3.0016988E+001,-5.6968461E+001,-1.1498843E+001, 3.7854977E-001, 0.0000000E+000, 0.0000000E+000,-8.9225528E-001, 5.1054425E+000, 1.9135331E-003, 1.9135331E-003
 3.2969887E+001, 1.0111926E+002,-3.1789847E+001,-5.8095114E+001,-1.1543747E+001, 3.7953773E-001, 0.0000000E+000, 0.0000000E+000, 3.8872620E+000, 7.0090771E-002, 1.9135331E-003, 1.9135331E-003
 3.3022606E+001, 9.9375604E+001,-3.0412624E+001,-5.5762580E+001,-1.1536119E+001, 3.7850467E-001, 0.0000000E+000, 0.0000000E+000, 2.1575385E+000, 2.0427856E+000, 1.9135331E-003, 1.9135331E-003
 3.3075321E+001, 9.9947317E+001,-2.9241245E+001,-5.6554961E+001,-1.1518806E+001, 3.7928300E-001, 0.0000000E+000, 0.0000000E+000, 1.8718073E+000, 3.0115872E+000, 1.9135331E-003, 1.9135331E-003
 3.3128040E+001, 1.0026135E+002,-3.0255611E+001,-5.6501426E+001,-1.1350081E+001, 3.7939881E-001, 0.0000000E+000, 0.0000000E+000, 3.1956115E+000, 2.5336255E+000, 1.9135331E-003, 1.9135331E-003
 3.3180759E+001, 9.9455548E+001,-3.2967711E+001,-5.5561687E+001,-1.1513003E+001, 3.7832073E-001, 0.0000000E+000, 0.0000000E+000, 3.2613131E+000,-2.0853307E-001, 1.9135331E-003, 1.9135331E-003
 3.3286198E+001, 9.8893567E+001,-3.4278844E+001,-5.5637137E+001,-1.1499496E+001, 3.7560160E-001, 0.0000000E+000, 0.0000000E+000, 4.7691990E-001,-2.1463086E+000, 1.9135331E-003, 1.9135331E-003
 3.3338917E+001, 9.6515224E+001,-3.2006358E+001,-5.5312456E+001,-1.1473509E+001, 3.7242674E-001, 0.0000000E+000, 0.0000000E+000,-3.9966184E+000,-1.9046732E+000, 1.9135331E-003, 1.9135331E-003
 3.3391636E+001, 9.4829736E+001,-3.0182351E+001,-5.6529847E+001,-1.1533840E+001, 3.7090217E-001, 0.0000000E+000, 0.0000000E+000,-2.7272834E+000,-3.0453998E+000, 1.9135331E-003, 1.9135331E-003
 3.3444355E+001, 9.1560359E+001,-2.9535139E+001,-5.5408732E+001,-1.1542694E+001, 3.6895789E-001, 0.0000000E+000, 0.0000000E+000,-2.0193712E+000,-4.5572475E+000, 1.9135331E-003, 1.9135331E-003
 3.3497074E+001, 9.4647335E+001,-2.6329234E+001,-5.5596515E+001,-1.1524869E+001, 3.6686708E-001, 0.0000000E+000, 0.0000000E+000,-3.9005130E+000, 1.5635842E+000, 1.9135331E-003, 1.9135331E-003
 3.3549793E+001, 9.2178964E+001,-2.8803378E+001,-5.6040398E+001,-1.1570730E+001, 3.6195457E-001, 0.0000000E+000, 0.0000000E+000, 7.7615464E-001,-3.8735876E+000, 1.9135331E-003, 1.9135331E-003
 3.3602509E+001, 9.5836511E+001,-2.7948670E+001,-5.4395857E+001,-1.1565497E+001, 3.5854366E-001, 0.0000000E+000, 0.0000000E+000,-1.8760819E+000, 2.2850300E+000, 1.9135331E-003, 1.9135331E-003
 3.3707947E+001, 9.8985123E+001,-3.2358694E+001,-5.5141797E+001,-1.1585838E+001, 3.5213080E-001, 0.0000000E+000, 0.0000000E+000, 1.1106246E+000, 2.5092470E-001, 1.9135331E-003, 1.9135331E-003
 3.3760666E+001, 1.0549701E+002,-3.4855968E+001,-5.4746624E+001,-1.1585934E+001, 3.5402326E-001, 0.0000000E+000, 0.0000000E+000, 1.0548431E+000, 4.6625047E+000, 1.9135331E-003, 1.9135331E-003
 3.3818657E+001, 1.0156484E+002,-4.0076512E+001,-5.4201060E+001,-1.1642373E+001, 3.5853868E-001, 0.0000000E+000, 0.0000000E+000, 4.3638763E+000,-3.9965712E+000, 1.9135331E-003, 1.9135331E-003
 3.3876648E+001, 1.0164705E+002,-3.5415744E+001,-5.2643925E+001,-1.1593034E+001, 3.6085307E-001, 0.0000000E+000, 0.0000000E+000,-2.9220931E+000, 2.3551964E+000, 1.9135331E-003, 1.9135331E-003
 3.3934639E+001, 1.0176905E+002,-3.6217571E+001,-5.3728602E+001,-1.1611143E+001, 3.6507514E-001, 0.0000000E+000, 0.0000000E+000, 1.5738305E+000, 5.7681419E-001, 1.9135331E-003, 1.9135331E-003
 3.3992630E+001, 1.0327091E+002,-3.5956872E+001,-5.2527304E+001,-1.1605675E+001, 3.6572305E-001, 0.0000000E+000, 0.0000000E+000, 2.4363177E+000, 3.5467782E+000, 1.9135331E-003, 1.9135331E-003
 3.4050621E+001, 1.0233814E+002,-3.3768046E+001,-5.2966656E+001,-1.1598504E+001, 3.6838604E-001, 0.0000000E+000, 0.0000000E+000, 3.2301537E+000, 4.3733184E+000, 1.9135331E-003, 1.9135331E-003
 3.4108612E+001, 1.0117794E+002,-3.2437694E+001,-5.2276639E+001,-1.1570327E+001, 3.7005059E-001, 0.0000000E+000, 0.0000000E+000, 4.6726636E+000, 5.2633262E+000, 1.9135331E-003, 1.9135331E-003
 3.4166599E+001, 1.0475168E+002,-2.9953715E+001,-5.2019152E+001,-1.1528186E+001, 3.7539234E-001, 0.0000000E+000, 0.0000000E+000, 6.0647614E+000, 1.1626018E+001, 1.9135331E-003, 1.9135331E-003
 3.4224590E+001, 1.0835604E+002,-3.2668554E+001,-5.2115196E+001,-1.1528276E+001, 3.7886380E-001, 0.0000000E+000, 0.0000000E+000, 1.1461406E+001, 1.2422880E+001, 1.9135331E-003, 1.9135331E-003
 3.4282581E+001, 1.0775284E+002,-3.5210087E+001,-5.0401435E+001,-1.1512901E+001, 3.8015452E-001, 0.0000000E+000, 0.0000000E+000, 1.3611035E+001, 1.1008569E+001, 1.9135331E-003, 1.9135331E-003
 3.4334389E+001, 1.1127966E+002,-3.3195907E+001,-5.0915534E+001,-1.1472025E+001, 3.8166880E-001, 0.0000000E+000, 0.0000000E+000, 1.1123702E+001, 1.6077864E+001, 1.9135331E-003, 1.9135331E-003
 3.4386192E+001, 1.0715354E+002,-3.4040050E+001,-5.1408873E+001,-1.1479540E+001, 3.8310032E-001, 0.0000000E+000, 0.0000000E+000, 1.5183700E+001, 1.0608173E+001, 1.9135331E-003, 1.9135331E-003
 3.4489807E+001, 1.0437595E+002,-3.0854106E+001,-5.0744912E+001,-1.1486708E+001, 3.8411697E-001, 0.0000000E+000, 0.0000000E+000, 1.2860098E+001, 1.1674344E+001, 1.9135331E-003, 1.9135331E-003
 3.4541611E+001, 9.8933748E+001,-2.9551544E+001,-5.0794455E+001,-1.1416602E+001, 3.7323200E-001, 0.0000000E+000, 0.0000000E+000, 9.8919670E+000, 7.5443786E+000, 1.9135331E-003, 1.9135331E-003
 3.4593418E+001, 9.6877359E+001,-2.8794376E+001,-5.1808906E+001,-1.1267873E+001, 3.8399271E-001, 0.0000000E+000, 0.0000000E+000, 6.9833039E+000, 5.3901960E+000, 1.9135331E-003, 1.9135331E-003
 3.4645222E+001, 9.8331056E+001,-2.9758736E+001,-5.2024237E+001,-1.1233268E+001, 3.8362822E-001, 0.0000000E+000, 0.0000000E+000, 5.1087602E+000, 5.6984434E+000, 1.9135331E-003, 1.9135331E-003
 3.4697029E+001, 9.5225410E+001,-3.2587576E+001,-5.1539822E+001,-1.1221301E+001, 3.8173611E-001, 0.0000000E+000, 0.0000000E+000, 5.7793150E+000, 2.5844692E-001, 1.9135331E-003, 1.9135331E-003
 3.4748837E+001, 9.6961904E+001,-3.1185041E+001,-5.1834023E+001,-1.1167675E+001, 3.8059214E-001, 0.0000000E+000, 0.0000000E+000, 8.4843604E-001, 3.1557561E+000, 1.9135331E-003, 1.9135331E-003
 3.4800640E+001, 9.4313199E+001,-3.0593494E+001,-5.3230787E+001,-1.1170633E+001, 3.7859704E-001, 0.0000000E+000, 0.0000000E+000, 1.9162301E+000,-3.0311872E-001, 1.9135331E-003, 1.9135331E-003
 3.4904251E+001, 9.0935039E+001,-2.7372659E+001,-5.2992236E+001,-1.1164556E+001, 3.7345219E-001, 0.0000000E+000, 0.0000000E+000,-4.5628788E-001,-2.2096054E-001, 1.9135331E-003, 1.9135331E-003
 3.4956059E+001, 9.0566578E+001,-2.7569922E+001,-5.4356261E+001,-1.1216725E+001, 3.6667973E-001, 0.0000000E+000, 0.0000000E+000, 2.5593130E-001,-2.2096494E+000, 1.9135331E-003, 1.9135331E-003
 3.5007866E+001, 9.1237238E+001,-2.9396414E+001,-5.3902318E+001,-1.1259922E+001, 3.6298574E-001, 0.0000000E+000, 0.0000000E+000,-1.5935099E+000,-2.9584299E+000, 1.9135331E-003, 1.9135331E-003
 3.5059669E+001, 9.4900213E+001,-3.0278755E+001,-5.4999212E+001,-1.1314396E+001, 3.6160254E-001, 0.0000000E+000, 0.0000000E+000,-3.0782984E+000,-1.3305477E+000, 1.9135331E-003, 1.9135331E-003
 3.5111477E+001, 9.4679762E+001,-3.3986506E+001,-5.5648425E+001,-1.1411592E+001, 3.6040026E-001, 0.0000000E+000, 0.0000000E+000,-1.9220546E+000,-6.0063602E+000, 1.9135331E-003, 1.9135331E-003
 3.5163284E+001, 9.5793919E+001,-3.5993827E+001,-5.4959263E+001,-1.1471251E+001, 3.5801968E-001, 0.0000000E+000, 0.0000000E+000,-5.1013200E+000,-6.2724022E+000, 1.9135331E-003, 1.9135331E-003
 3.5266895E+001, 9.4811101E+001,-3.7146889E+001,-5.6275579E+001,-1.1568527E+001, 3.5829314E-001, 0.0000000E+000, 0.0000000E+000,-7.7587698E+000,-9.8216009E+000, 1.9135331E-003, 1.9135331E-003
 3.5318699E+001, 9.5810309E+001,-3.4235566E+001,-5.6253167E+001,-1.1618467E+001, 3.5646342E-001, 0.0000000E+000, 0.0000000E+000,-1.1451043E+001,-5.9404272E+000, 1.9135331E-003, 1.9135331E-003
 3.5370506E+001, 9.3192283E+001,-3.5110635E+001,-5.7605247E+001,-1.1686041E+001, 3.5622372E-001, 0.0000000E+000, 0.0000000E+000,-7.4097229E+000,-1.0853416E+001, 1.9135331E-003, 1.9135331E-003
 3.5422314E+001, 9.6570272E+001,-3.1907799E+001,-5.6191266E+001,-1.1675035E+001, 3.5175304E-001, 0.0000000E+000, 0.0000000E+000,-9.1875580E+000,-2.8520750E+000, 1.9135331E-003, 1.9135331E-003
 3.5474117E+001, 9.6592418E+001,-3.3437565E+001,-5.7476669E+001,-1.1691242E+001, 3.5047248E-001, 0.0000000E+000, 0.0000000E+000,-4.1109993E+000,-5.6625859E+000, 1.9135331E-003, 1.9135331E-003
 3.5563240E+001, 1.0100033E+002,-3.2539919E+001,-5.6802055E+001,-1.1659372E+001, 3.4311408E-001, 0.0000000E+000, 0.0000000E+000,-2.0722604E+000, 3.4209351E-001, 1.9135331E-003, 1.9135331E-003
 3.5607803E+001, 1.0463524E+002,-3.2925786E+001,-5.5795373E+001,-1.1619821E+001, 3.4943115E-001, 0.0000000E+000, 0.0000000E+000, 5.4276058E-001, 4.6436913E+000, 1.9135331E-003, 1.9135331E-003
 3.5652367E+001, 1.0678103E+002,-3.3797200E+001,-5.6960349E+001,-1.1607692E+001, 3.5421271E-001, 0.0000000E+000, 0.0000000E+000, 3.8660131E+000, 4.7700030E+000, 1.9135331E-003, 1.9135331E-003
 3.5741489E+001, 1.0826356E+002,-3.4819466E+001,-5.6003666E+001,-1.1569704E+001, 3.6398883E-001, 0.0000000E+000, 0.0000000E+000, 4.8357024E+000, 6.2347164E+000, 1.9135331E-003, 1.9135331E-003
 3.5786053E+001, 1.0523859E+002,-3.4610316E+001,-5.6735649E+001,-1.1546353E+001, 3.6669488E-001, 0.0000000E+000, 0.0000000E+000, 8.0650752E+000, 2.7129705E+000, 1.9135331E-003, 1.9135331E-003
 3.5830612E+001, 1.0471488E+002,-3.2001101E+001,-5.5105432E+001,-1.1483413E+001, 3.6392548E-001, 0.0000000E+000, 0.0000000E+000, 4.4537023E+000, 6.4888606E+000, 1.9135331E-003, 1.9135331E-003
 3.5919735E+001, 9.9948878E+001,-3.0759367E+001,-5.5752300E+001,-1.1427567E+001, 3.6673584E-001, 0.0000000E+000, 0.0000000E+000, 4.6181711E+000, 2.3763802E+000, 1.9135331E-003, 1.9135331E-003
 3.5964298E+001, 1.0125953E+002,-2.9151666E+001,-5.5860001E+001,-1.1351732E+001, 3.7577644E-001, 0.0000000E+000, 0.0000000E+000, 2.1062511E+000, 5.2719021E+000, 1.9135331E-003, 1.9135331E-003
 3.6008862E+001, 1.0238171E+002,-3.1825349E+001,-5.6681828E+001,-1.1342541E+001, 3.7685536E-001, 0.0000000E+000, 0.0000000E+000, 4.6328877E+000, 2.9088446E+000, 1.9135331E-003, 1.9135331E-003
 3.6097984E+001, 1.0172436E+002,-3.2322675E+001,-5.5350309E+001,-1.1307614E+001, 3.7629007E-001, 0.0000000E+000, 0.0000000E+000, 2.7241884E+000, 3.1200480E+000, 1.9135331E-003, 1.9135331E-003
 3.6142548E+001, 1.0238628E+002,-3.3017642E+001,-5.6987468E+001,-1.1308178E+001, 3.7707100E-001, 0.0000000E+000, 0.0000000E+000, 3.9140911E+000, 1.4500622E+000, 1.9135331E-003, 1.9135331E-003
 3.6187107E+001, 1.0057124E+002,-3.1477832E+001,-5.5741280E+001,-1.1310873E+001, 3.7725301E-001, 0.0000000E+000, 0.0000000E+000, 2.4752201E+000, 2.4185084E+000, 1.9135331E-003, 1.9135331E-003
 3.6276230E+001, 1.0222413E+002,-3.1562168E+001,-5.7141723E+001,-1.1334354E+001, 3.7883957E-001, 0.0000000E+000, 0.0000000E+000, 2.8812851E+000, 2.5647240E+000, 1.9135331E-003, 1.9135331E-003
 3.6320793E+001, 1.0258947E+002,-3.0700817E+001,-5.6902044E+001,-1.1367780E+001, 3.8002826E-001, 0.0000000E+000, 0.0000000E+000, 1.6205050E+000, 3.9988601E+000, 1.9135331E-003, 1.9135331E-003
 3.6365356E+001, 1.0386852E+002,-3.1384659E+001,-5.8304241E+001,-1.1408450E+001, 3.8116260E-001, 0.0000000E+000, 0.0000000E+000, 3.1106124E+000, 3.1523308E+000, 1.9135331E-003, 1.9135331E-003
 3.6454479E+001, 1.0348292E+002,-3.1983822E+001,-5.7954915E+001,-1.1462635E+001, 3.8195366E-001, 0.0000000E+000, 0.0000000E+000, 2.6984828E+000, 2.4634967E+000, 1.9135331E-003, 1.9135331E-003
 3.6499043E+001, 1.0257062E+002,-3.2445608E+001,-5.9164541E+001,-1.1513668E+001, 3.8306184E-001, 0.0000000E+000, 0.0000000E+000, 1.7342290E+000,-1.7013387E-001, 1.9135331E-003, 1.9135331E-003
 3.6543602E+001, 1.0071109E+002,-3.2772715E+001,-5.8312315E+001,-1.1534874E+001, 3.8241997E-001, 0.0000000E+000, 0.0000000E+000, 8.9152623E-001,-1.5263956E+000, 1.9135331E-003, 1.9135331E-003
 3.6632725E+001, 1.0192504E+002,-3.2758605E+001,-5.9712938E+001,-1.1559952E+001, 3.8230096E-001, 0.0000000E+000, 0.0000000E+000,-9.2299713E-001,-1.7241527E+000, 1.9135331E-003, 1.9135331E-003
 3.6677288E+001, 9.9493224E+001,-3.3976267E+001,-5.9293150E+001,-1.1579873E+001, 3.8178175E-001, 0.0000000E+000, 0.0000000E+000,-2.6837523E+000,-4.9742844E+000, 1.9135331E-003, 1.9135331E-003
 3.6721851E+001, 1.0083386E+002,-3.2221909E+001,-6.0101562E+001,-1.1580421E+001, 3.8156685E-001, 0.0000000E+000, 0.0000000E+000,-4.8254078E+000,-2.6884621E+000, 1.9135331E-003, 1.9135331E-003
 3.6819885E+001, 9.7534291E+001,-3.2391422E+001,-6.0326190E+001,-1.1602492E+001, 3.8150709E-001, 0.0000000E+000, 0.0000000E+000,-4.9786687E+000,-6.4043064E+000, 1.9135331E-003, 1.9135331E-003
 3.6868904E+001, 9.8588331E+001,-3.1324476E+001,-6.1161393E+001,-1.1604230E+001, 3.8161857E-001, 0.0000000E+000, 0.0000000E+000,-5.8539608E+000,-5.1201505E+000, 1.9135331E-003, 1.9135331E-003
 3.6917923E+001, 9.5940282E+001,-3.2037138E+001,-6.0580218E+001,-1.1614592E+001, 3.8133907E-001, 0.0000000E+000, 0.0000000E+000,-5.0768376E+000,-7.9103268E+000, 1.9135331E-003, 1.9135331E-003
 3.6966942E+001, 9.6714589E+001,-3.0515655E+001,-6.0285818E+001,-1.1596369E+001, 3.8073134E-001, 0.0000000E+000, 0.0000000E+000,-7.2480524E+000,-5.3025214E+000, 1.9135331E-003, 1.9135331E-003
 3.7064976E+001, 9.6202465E+001,-3.2203882E+001,-6.0633212E+001,-1.1601633E+001, 3.7916816E-001, 0.0000000E+000, 0.0000000E+000,-6.2976883E+000,-7.8570931E+000, 1.9135331E-003, 1.9135331E-003
 3.7113995E+001, 9.8045638E+001,-3.1887134E+001,-6.1041295E+001,-1.1593046E+001, 3.7701064E-001, 0.0000000E+000, 0.0000000E+000,-7.5515688E+000,-6.0988250E+000, 1.9135331E-003, 1.9135331E-003
 3.7163013E+001, 9.6305275E+001,-3.2868790E+001,-6.1105373E+001,-1.1606420E+001, 3.7525764E-001, 0.0000000E+000, 0.0000000E+000,-6.2732703E+000,-8.9000500E+000, 1.9135331E-003, 1.9135331E-003
 3.7212032E+001, 9.6188295E+001,-3.1864244E+001,-6.0425765E+001,-1.1587526E+001, 3.7320355E-001, 0.0000000E+000, 0.0000000E+000,-8.0387638E+000,-7.3160370E+000, 1.9135331E-003, 1.9135331E-003
 3.7261047E+001, 9.5862538E+001,-3.2180468E+001,-6.1239068E+001,-1.1578208E+001, 3.7157806E-001, 0.0000000E+000, 0.0000000E+000,-8.2340375E+000,-8.7636291E+000, 1.9135331E-003, 1.9135331E-003
